,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,num_stars
346,293348,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,True,low
347,293818,False,low,high,low,low,False,True,low,low,high,low,True,False,low,False,False,low
348,296138,False,high,low,low,low,True,True,low,low,low,low,False,False,low,False,False,high
349,296762,False,high,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
350,297214,False,high,high,low,high,False,True,high,low,high,low,False,True,low,False,False,low
351,298296,False,high,low,low,low,False,True,low,high,high,low,False,False,high,False,False,low
352,299461,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
353,299959,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
354,299986,False,high,high,low,low,True,True,low,low,high,low,False,False,high,False,False,high
355,301780,False,high,low,low,high,False,True,low,low,high,low,False,True,low,False,False,low
356,302663,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
357,302842,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
358,302867,False,high,low,low,low,False,True,high,low,low,low,False,False,low,False,False,low
359,303405,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
360,306319,False,high,high,low,high,False,True,low,low,low,high,False,True,high,False,False,low
361,306444,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
362,308086,False,high,low,low,low,False,True,low,low,low,low,False,True,low,False,False,low
363,309941,False,low,high,low,high,False,True,low,low,high,low,False,False,low,False,False,high
364,310008,False,low,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
365,310446,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
366,310989,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
367,311189,False,high,high,low,high,False,True,low,low,high,low,True,True,high,False,False,low
368,311472,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
369,311855,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
370,312095,False,low,low,low,low,False,False,low,low,high,high,False,False,low,False,False,low
371,312102,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
372,313908,False,high,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
373,314435,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
374,314568,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
375,316149,False,high,high,low,low,False,True,low,low,high,high,True,True,low,False,False,low
376,316174,False,high,low,low,high,False,False,high,low,high,low,False,False,low,False,False,low
377,316500,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
378,316772,False,high,high,low,low,False,True,low,low,high,high,False,False,high,False,False,low
379,317499,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
380,320001,False,high,low,low,high,False,True,low,low,high,low,True,True,low,False,False,low
381,320023,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
382,320300,False,low,high,low,high,False,True,low,low,high,low,False,False,low,False,False,high
383,320912,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
384,322326,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,False,low
385,322632,False,low,high,low,low,False,False,low,low,low,low,False,False,low,False,False,low
386,322699,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
387,323788,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
388,326234,False,high,low,low,low,False,True,low,low,high,high,False,False,low,False,False,low
389,326382,False,high,low,low,low,False,True,low,low,low,high,True,False,low,False,False,low
390,326572,False,high,low,low,low,False,True,low,low,low,high,True,False,low,False,False,low
391,327992,False,low,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
392,327993,False,low,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
393,329635,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
394,329885,False,high,low,low,low,False,True,low,low,high,high,False,False,low,False,False,low
395,331396,False,low,low,high,high,False,False,low,low,high,low,False,False,low,False,False,low
396,331452,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
397,333418,False,high,low,low,low,False,True,high,high,high,low,False,True,high,False,False,low
398,333465,False,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
399,334750,False,high,low,low,low,False,False,low,low,high,high,False,True,low,False,False,low
400,336250,False,high,high,low,high,False,True,low,low,high,high,True,True,high,False,False,low
401,336968,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
402,337222,False,high,high,low,low,False,True,low,low,low,low,True,False,low,False,False,low
403,337223,False,high,high,low,low,False,True,low,low,low,low,True,False,low,False,False,low
404,340202,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
405,340466,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
406,341108,False,high,low,low,low,False,True,low,low,low,low,False,True,low,False,False,low
407,341109,False,high,low,low,low,False,True,low,low,low,low,False,True,low,False,False,low
408,341236,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
409,341511,False,high,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
410,344873,False,high,low,low,low,False,True,high,low,high,low,True,True,low,False,False,low
411,347488,False,high,low,low,low,False,True,low,low,high,high,False,True,high,False,False,low
412,347884,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
413,348038,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
414,348082,False,high,high,low,high,False,True,high,low,low,high,True,True,high,False,False,low
415,348538,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,True,low
416,348820,True,low,high,low,low,False,True,high,low,high,low,False,True,high,False,False,low
417,349320,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
418,349382,True,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
419,350618,False,high,low,low,high,True,True,low,low,high,low,False,False,low,False,False,low
420,351400,False,low,low,low,low,False,True,high,high,high,low,False,False,low,False,False,low
421,351419,False,high,low,high,low,False,False,low,low,high,low,False,True,low,False,False,low
422,351604,False,high,high,low,high,False,True,low,low,high,low,False,True,low,False,False,low
423,352218,False,high,low,low,low,True,False,low,low,high,low,False,True,low,False,False,low
424,353217,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
425,353495,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
426,353529,False,high,low,low,high,False,True,low,low,low,high,True,False,low,False,False,low
427,353633,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
428,354176,True,high,high,high,low,False,True,high,low,low,high,True,False,low,False,False,low
429,355505,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
430,355855,False,high,low,low,high,True,True,high,low,high,low,False,False,low,False,False,low
431,356489,False,high,low,low,low,False,True,low,low,low,high,False,False,low,False,False,low
432,357192,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
433,357330,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
434,357462,False,high,low,low,low,False,False,low,low,low,low,False,False,low,False,False,low
435,357562,False,high,low,low,low,False,False,low,high,high,low,False,False,high,False,False,low
436,359457,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
437,360909,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
438,360910,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
439,361101,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,False,low
440,362060,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
441,362401,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
442,363562,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
443,363563,False,high,low,high,low,False,True,high,low,high,low,False,True,low,False,False,low
444,364143,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
445,364319,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
446,367299,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
447,367875,False,high,low,low,high,False,True,low,low,low,low,False,False,low,False,False,low
448,369217,False,high,high,low,low,False,True,low,low,high,low,False,False,high,False,False,low
449,369961,False,high,high,high,low,False,True,low,low,low,low,False,True,low,False,False,low
450,371553,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
451,372773,False,high,low,low,low,False,True,high,high,high,low,False,False,high,False,False,low
452,372778,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
453,372960,False,high,low,low,low,False,True,high,high,high,low,False,False,high,False,False,low
454,375433,False,high,low,low,low,False,True,high,low,high,low,False,False,high,False,False,low
455,376169,False,low,high,high,low,False,False,low,low,high,low,False,False,low,False,False,low
456,376438,False,high,low,low,low,True,True,low,low,high,low,True,False,low,False,False,low
457,376616,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
458,376765,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
459,377067,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
460,377213,False,high,low,low,low,False,True,low,low,high,low,True,False,high,False,False,low
461,377265,False,low,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
462,377354,False,high,low,low,low,False,True,low,low,high,low,True,False,high,False,False,low
463,377420,False,high,low,low,low,False,True,low,low,high,low,True,False,high,False,False,low
464,378165,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
465,379160,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
466,380468,False,low,low,low,low,False,False,low,high,high,low,False,False,low,False,False,low
467,380714,False,low,low,low,low,False,False,low,high,high,low,False,False,low,False,False,low
468,382071,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
469,385462,False,high,low,high,low,False,False,high,low,high,low,False,False,low,False,False,low
470,386079,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
471,387138,False,low,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
472,387986,False,high,high,low,low,True,True,low,low,high,low,False,False,low,False,False,high
473,389089,False,high,high,high,low,False,True,low,low,high,low,False,False,low,False,False,low
474,389316,False,high,low,low,low,False,True,high,low,high,low,True,True,low,False,False,low
475,389620,False,high,low,low,low,False,True,high,low,high,high,False,True,low,False,False,low
476,389769,False,high,low,low,low,False,True,high,low,high,low,False,False,high,False,False,low
477,390185,False,high,low,low,low,False,True,high,low,high,low,False,False,high,False,False,low
478,392194,False,high,low,low,low,True,True,low,low,high,low,False,True,high,False,False,low
479,393848,False,high,low,low,low,False,True,high,low,high,high,False,True,low,False,False,low
480,395093,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
481,395627,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
482,396320,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
483,396991,False,low,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
484,397521,False,high,low,low,low,False,False,low,low,high,high,False,False,low,False,False,low
485,397522,False,high,low,low,low,False,False,low,low,high,high,False,False,low,False,False,low
486,397868,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
487,398034,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
488,398182,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
489,400908,False,high,low,high,low,False,True,low,high,high,low,False,True,high,False,False,low
490,402696,False,high,high,low,low,False,True,high,low,high,low,False,True,high,False,False,low
491,403269,False,high,low,low,low,True,True,low,low,low,low,False,True,low,False,False,high
492,404664,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,low
493,405056,False,low,low,low,low,False,True,low,low,high,low,False,True,low,False,False,high
494,406265,False,low,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
495,406498,True,high,low,low,low,False,True,low,low,high,low,True,True,high,False,False,low
496,409859,False,low,high,low,low,False,True,low,low,low,low,False,False,low,False,False,low
497,410180,False,low,high,low,low,False,False,high,low,low,high,True,False,low,False,False,low
498,410181,False,low,high,low,low,False,False,high,low,low,high,True,False,low,False,False,low
499,410308,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
500,411222,False,high,low,high,low,False,True,low,high,high,low,False,True,high,False,False,low
501,414491,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
502,415556,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
503,415586,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
504,417794,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
505,418762,False,high,high,low,low,False,True,high,low,low,low,True,True,low,False,False,low
506,419499,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
507,419500,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
508,419776,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
509,419777,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
510,421641,False,high,low,low,low,True,False,low,low,high,low,True,False,low,False,False,low
511,421742,False,high,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
512,421743,False,high,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
513,422856,False,high,low,low,low,False,False,low,low,high,high,False,True,low,False,False,low
514,424520,False,high,low,high,low,False,True,low,high,high,low,False,True,high,False,False,low
515,424904,False,high,low,low,low,False,True,low,low,high,low,True,False,high,False,False,low
516,424905,False,high,low,low,low,False,True,low,low,high,low,True,False,high,False,False,low
517,425290,False,high,low,low,low,False,False,low,low,high,high,False,False,low,False,False,low
518,425432,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
519,425979,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,True,low
520,426567,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
521,427235,False,high,high,low,high,False,True,low,low,high,low,False,True,low,False,False,low
522,427795,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
523,428768,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
524,428836,False,high,low,low,high,False,True,low,low,high,low,False,True,high,False,False,low
525,429750,False,low,low,high,low,False,False,high,low,high,low,False,False,low,False,False,low
526,429827,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
527,429982,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
528,430006,False,high,high,low,low,False,False,low,low,high,high,False,False,low,False,False,low
529,430203,False,high,high,low,low,False,False,low,low,low,high,False,False,low,False,False,low
530,430394,False,high,high,low,low,False,False,low,low,low,high,False,False,low,False,False,low
531,431202,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
532,433886,False,low,low,low,low,True,True,high,low,high,low,True,False,low,False,False,low
533,434293,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
534,434697,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
535,434913,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
536,434955,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,high
537,436761,False,high,low,low,high,False,True,low,low,low,low,True,True,high,False,False,low
538,437480,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
539,438585,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
540,438757,False,high,high,low,low,False,False,low,low,low,low,False,False,low,False,False,low
541,439024,False,high,low,high,low,False,True,high,low,high,low,False,True,low,False,False,low
542,439119,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
543,440334,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
544,441989,False,high,high,low,low,True,False,low,high,low,low,True,False,low,False,False,low
545,443678,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
546,444058,False,high,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
547,445542,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
548,445840,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
549,446194,False,high,high,low,low,False,True,low,low,high,high,False,False,low,False,False,low
550,450173,False,high,high,low,low,True,False,high,low,high,low,False,False,low,False,True,low
551,450433,False,low,high,low,low,False,False,low,low,low,low,False,False,low,False,False,low
552,450529,False,high,high,low,low,False,True,low,low,low,high,False,False,low,False,False,low
553,451201,False,high,low,high,low,False,True,low,low,high,low,False,False,low,False,False,low
554,451314,False,high,high,low,low,False,True,high,low,high,low,True,True,low,False,False,low
555,454496,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
556,455497,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
557,456183,False,high,high,low,low,False,True,low,low,high,low,True,False,high,False,False,low
558,456784,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
559,458038,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
560,458130,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
561,458351,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
562,458670,False,high,low,low,low,False,False,high,low,high,low,True,False,low,False,False,low
563,459851,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,high
564,459852,False,high,high,low,low,False,False,low,low,high,low,False,True,low,False,False,high
565,462319,False,high,high,low,low,False,True,low,low,high,high,True,False,high,False,False,low
566,464341,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
567,464671,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
568,466317,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
569,467819,False,high,low,low,low,False,False,high,low,high,high,False,False,low,False,False,low
570,467898,False,low,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
571,467907,False,high,low,low,low,False,False,high,low,high,high,False,False,low,False,False,low
572,471112,False,high,high,low,high,False,True,high,low,high,high,False,False,high,False,False,low
573,471479,False,high,low,low,high,False,False,low,low,low,low,False,False,low,False,False,low
574,472456,False,high,low,low,low,False,False,low,low,low,low,False,False,low,False,False,low
575,474048,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
576,477147,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
577,477435,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
578,477699,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
579,481426,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
580,481503,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
581,482069,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
582,482827,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,high
583,482977,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,high
584,483953,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
585,486742,False,high,high,low,low,False,True,low,low,low,high,True,True,high,False,False,low
586,488870,False,high,low,low,high,False,True,low,low,high,low,True,True,low,False,False,low
587,488973,False,high,low,low,high,False,True,low,low,high,low,True,True,low,False,False,low
588,490661,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
589,492211,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
590,493227,False,high,high,low,low,False,True,low,low,high,high,False,False,low,False,False,low
591,493465,False,high,high,low,low,False,True,low,low,high,high,False,False,low,False,False,low
592,493918,False,high,low,low,low,True,False,low,low,low,low,False,True,low,False,False,low
593,494097,False,high,low,low,low,True,False,low,low,low,low,False,True,low,False,False,low
594,495729,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
595,498905,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
596,498989,False,high,high,high,low,False,True,low,low,low,low,False,False,high,False,False,low
597,500286,False,low,low,low,high,False,False,high,low,high,low,False,False,low,False,False,low
598,500486,False,high,high,low,low,False,False,low,low,low,high,True,False,high,False,False,low
599,505179,False,high,high,low,low,False,False,low,low,low,high,False,False,high,False,False,low
600,506631,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
601,510744,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
602,510868,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
603,513664,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
604,513686,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
605,513792,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
606,516966,False,high,low,low,high,False,True,low,low,low,low,False,False,low,False,False,low
607,517068,False,high,high,high,high,True,True,high,low,high,low,True,False,low,False,False,low
608,518039,False,high,low,low,low,False,False,low,high,high,low,False,True,low,False,False,low
609,518295,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
610,518413,False,high,high,low,high,False,True,high,low,high,low,False,False,low,False,False,low
611,518803,False,high,high,low,low,False,True,low,low,low,high,False,True,low,False,False,low
612,520047,False,low,high,low,high,False,True,low,low,high,low,False,True,low,False,False,low
613,522742,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
614,522919,False,high,low,low,low,False,True,high,low,high,high,False,False,low,False,False,low
615,523345,False,high,high,low,high,False,True,low,low,high,low,True,True,high,False,False,low
616,523648,False,high,low,low,low,True,True,low,low,high,high,True,True,low,False,False,low
617,524992,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
618,525443,False,low,high,low,high,True,True,high,low,high,high,False,False,low,False,False,low
619,525631,False,high,low,low,low,False,True,low,low,low,high,False,False,high,False,False,low
620,526579,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
621,528294,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
622,528479,False,high,low,low,high,False,True,low,low,low,low,False,False,low,False,False,low
623,528519,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
624,529682,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
625,529821,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
626,529948,False,high,high,high,high,False,False,low,low,high,low,False,False,low,False,False,low
627,531227,False,low,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
628,531968,False,high,high,low,high,False,True,high,low,high,low,False,True,low,False,False,low
629,532589,False,high,high,low,low,False,False,low,low,low,low,True,False,high,False,False,low
630,533287,False,high,high,low,low,False,True,low,low,high,low,True,False,high,False,False,low
631,535037,False,low,high,low,low,False,False,high,low,high,low,False,False,low,False,False,low
632,535402,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
633,535849,False,high,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
634,537453,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
635,537929,False,low,low,low,low,True,True,high,low,high,low,False,False,low,False,False,low
636,537964,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
637,538407,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
638,538408,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
639,539376,False,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
640,539588,False,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
641,540628,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
642,542133,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
643,543474,False,high,low,low,low,True,True,low,low,high,high,False,False,low,False,False,low
644,543714,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
645,543775,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
646,544745,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
647,545123,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
648,545258,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
649,545491,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
650,546037,False,high,low,low,low,False,True,high,low,high,high,False,True,low,False,False,low
651,549302,False,high,high,low,low,True,True,high,low,high,low,False,False,low,False,False,high
652,552061,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
653,552162,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
654,552464,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
655,553377,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
656,553575,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
657,553823,False,high,low,low,high,False,False,low,low,high,low,False,True,low,False,False,low
658,554613,False,low,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
659,554832,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
660,554839,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
661,555416,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
662,555417,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
663,557183,False,high,low,high,low,False,True,high,low,high,low,False,False,low,False,False,low
664,558307,False,high,high,low,low,False,True,low,low,high,low,True,False,high,False,False,low
665,558456,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,high
666,558457,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,high
667,559940,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
668,559970,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
669,560620,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
670,561518,False,high,low,high,low,False,True,high,low,high,low,False,True,low,False,False,low
671,561929,False,high,low,low,low,False,True,low,low,high,low,True,True,low,False,False,low
672,562134,False,high,low,low,low,False,True,low,low,high,low,True,True,low,False,False,low
673,564662,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
674,565979,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
675,568996,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
676,569267,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
677,569268,False,high,high,low,low,False,False,low,low,low,low,True,False,high,False,False,low
678,572037,False,high,low,low,low,True,False,low,low,high,low,False,False,low,False,False,low
679,572044,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
680,572488,False,high,low,low,low,True,True,low,low,high,high,False,False,low,False,False,low
681,574291,False,high,high,low,low,True,True,low,low,high,high,False,False,low,False,False,low
682,574795,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
683,574838,False,high,high,low,low,False,True,low,low,low,low,False,False,low,False,False,low
684,575067,False,high,low,low,low,False,False,low,low,low,low,False,False,low,False,False,low
685,575068,False,high,low,low,low,False,False,low,low,low,low,False,False,low,False,False,low
686,575642,False,high,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
687,575919,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
688,575997,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
689,578466,False,high,high,low,high,False,True,high,low,high,low,False,True,low,False,False,low
690,579756,False,high,low,low,low,False,True,high,low,high,low,False,True,high,False,False,low
691,581145,False,low,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
692,581174,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
693,581463,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
694,583185,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
695,583186,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
696,584512,False,high,low,low,high,False,False,low,low,high,low,False,True,low,False,False,low
697,584853,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
698,585063,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
699,587151,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
700,588262,False,high,high,low,low,False,True,low,low,high,high,True,True,low,False,False,low
701,588467,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
