,nb_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,num_headers,has_param,num_stars
1858,335621,True,True,False,True,0.9054510068055251,0.6595744680851063,0.6083333333333333,1.0,0.12903225806451613,True,True,True,0.6638655462184874,True,1.0,True,0.02127659574468085,0.9555555555555556,6.466666666666668,False,False,13.0,False,14.0,False,0.0
1859,335951,True,True,False,False,0.9918105448719164,0.92,0.5454545454545454,1.0,1.0,True,True,True,0.8148148148148148,True,2.0,True,0.0,0.8333333333333334,5.625,False,False,0.0,False,19.0,False,0.0
1863,336327,True,False,False,False,0.7769123185841506,0.25,0.4666666666666667,5.0,0.0,False,True,True,0.7857142857142857,True,1.0,True,0.375,1.0,1.0,False,False,17.0,False,4.0,False,1.0
1865,336673,False,True,False,False,0.9952951960890783,0.21052631578947367,0.2083333333333333,1.0,0.0,True,True,True,0.3478260869565217,False,2.0,True,0.10526315789473684,0.7777777777777778,10.222222222222221,True,False,3.0,False,4.0,False,0.0
1866,336686,True,True,False,False,0.997347884101542,0.0,0.3709677419354839,1.0,0.0,True,False,False,0.6229508196721312,False,2.0,True,1.0,1.0,0.0,False,False,14.0,True,10.0,False,0.0
1869,336998,True,False,False,False,0.8968055421918599,0.5384615384615384,0.4090909090909091,1.0,0.0,True,True,True,0.6190476190476191,False,3.0,True,0.0,0.75,16.083333333333332,False,False,1.0,False,7.0,False,0.0
1870,337009,True,False,False,False,0.9997307424486274,0.0,0.2368421052631579,1.0,0.0,False,False,True,0.35135135135135137,True,1.0,True,0.8965517241379308,1.0,0.0,False,True,14.0,False,10.0,False,0.0
1877,338822,True,True,False,True,0.9054510068055251,0.05555555555555555,0.5813953488372093,1.0,0.0,True,True,True,0.7380952380952381,True,1.0,True,0.6666666666666666,1.0,1.5,False,False,1.0,False,7.0,False,0.0
1878,339232,True,True,False,False,0.9975352636643048,0.7352941176470589,0.5342465753424658,0.0,0.32,True,True,True,0.7222222222222222,True,1.0,True,0.0,0.9090909090909092,7.0,False,False,2.0,False,11.0,False,3.0
1881,339308,True,True,False,False,0.9975352636643048,0.7352941176470589,0.5342465753424658,0.0,0.32,True,True,True,0.7222222222222222,True,1.0,True,0.0,0.9090909090909092,7.0,False,False,2.0,False,11.0,False,3.0
1882,339692,True,False,False,False,1.0,0.5,0.5714285714285714,1.0,0.0,True,False,True,0.6923076923076923,True,3.0,True,0.0,0.25,3.0,True,False,2.0,False,8.0,False,0.0
1883,339745,False,False,False,False,0.7386462332668154,0.16,0.4047619047619048,1.0,0.0,True,False,True,0.8048780487804879,True,2.0,False,0.8,1.0,3.0,False,False,7.0,False,17.0,False,10.0
1887,340446,False,False,False,True,0.9635840609523764,0.42857142857142855,0.06666666666666668,1.0,0.5,False,False,True,0.07142857142857142,True,1.0,False,0.0,1.0,2.083333333333333,False,True,0.0,False,1.0,False,0.0
1889,340929,False,True,False,False,1.0,0.5384615384615384,0.3809523809523809,2.0,0.2857142857142857,False,False,True,0.35,True,6.0,False,0.07692307692307693,0.9,19.2,True,True,2.0,False,7.0,False,1.0
1890,341000,True,False,False,True,0.9085572112577446,0.5238095238095238,0.125,1.0,0.0,True,False,True,0.13043478260869565,True,2.0,True,0.0,1.0,1.0,False,False,4.0,False,4.0,False,0.0
1891,341027,True,False,False,True,0.049907090339373336,0.625,0.3333333333333333,6.0,0.0,True,True,True,0.6363636363636364,False,2.0,False,0.0,1.0,5.333333333333333,True,False,9.0,False,0.0,False,7.0
1895,341366,True,True,False,False,0.5380587289732265,0.4666666666666667,0.5161290322580645,1.0,0.0,True,True,True,0.5333333333333333,True,1.0,True,0.0,0.9285714285714286,2.8571428571428568,False,False,0.0,False,6.0,False,0.0
1896,341367,True,True,False,False,0.5380587289732265,0.4666666666666667,0.5161290322580645,1.0,0.0,True,True,True,0.5333333333333333,True,1.0,True,0.0,0.9285714285714286,2.8571428571428568,False,False,0.0,False,6.0,False,0.0
1905,343599,False,True,False,False,0.8962940068655451,0.15625,0.2888888888888889,2.0,0.8,False,False,True,0.5681818181818182,False,1.0,False,0.0,1.0,1.0,False,True,4.0,False,6.0,False,3.0
1906,343744,True,True,False,True,0.7264273142045768,1.0,0.75,1.0,1.0,True,False,True,0.26666666666666666,False,1.0,False,0.0,1.0,20.0,False,False,1.0,False,0.0,False,0.0
1907,343822,True,True,False,True,0.7264273142045768,1.0,0.75,1.0,1.0,True,False,True,0.26666666666666666,False,1.0,False,0.0,1.0,20.0,False,False,1.0,False,0.0,False,0.0
1908,344058,True,False,False,False,0.9054510068055251,0.8333333333333334,0.3538461538461539,1.0,0.0,True,True,True,0.515625,True,1.0,False,0.09523809523809523,0.8888888888888888,2.9166666666666665,True,False,0.0,False,6.0,False,0.0
1909,344117,False,True,False,False,0.7386462332668154,0.5714285714285714,0.5333333333333333,1.0,0.0,True,True,True,1.0,False,1.0,True,0.0,1.0,1.0,False,False,4.0,False,0.0,False,10.0
1910,344662,True,False,False,False,1.0,0.6666666666666666,0.4375,0.0,0.6666666666666666,False,False,True,0.9333333333333332,False,1.0,False,0.0,0.75,3.625,False,False,2.0,False,0.0,False,0.0
1911,344740,False,False,False,False,0.994024886701306,0.8918918918918919,0.24489795918367346,1.0,0.6060606060606061,False,True,True,0.4791666666666667,True,1.0,True,0.027027027027027032,1.0,1.088235294117647,False,False,0.0,False,16.0,False,0.0
1912,344814,True,False,False,False,1.0,0.5,0.05882352941176471,3.0,0.3125,True,True,True,0.12121212121212124,False,1.0,False,0.0,0.967741935483871,5.064516129032258,False,False,1.0,False,4.0,False,0.0
1914,344875,False,False,False,False,0.994024886701306,0.8918918918918919,0.24489795918367346,1.0,0.6060606060606061,False,True,True,0.4791666666666667,True,1.0,True,0.027027027027027032,1.0,1.088235294117647,False,False,0.0,False,16.0,False,0.0
1915,345116,True,True,False,False,0.9859557150564116,0.8333333333333334,0.5384615384615384,2.0,0.0,True,True,True,0.96,True,1.0,False,0.0,1.0,12.363636363636365,False,False,0.0,False,5.0,False,0.0
1916,345192,True,False,False,False,0.997347884101542,0.625,0.4482758620689655,1.0,0.0,True,True,True,0.7142857142857143,False,2.0,True,0.0,0.8571428571428571,8.214285714285714,False,True,6.0,True,11.0,False,0.0
1917,345220,True,False,False,False,1.0,0.0,0.5405405405405406,1.0,0.0,True,True,True,0.8611111111111112,True,2.0,True,0.8235294117647058,1.0,0.0,False,False,4.0,False,7.0,False,0.0
1919,345321,False,True,False,False,1.0,0.0,0.2571428571428571,1.0,0.0,True,True,False,0.4711538461538462,True,2.0,True,0.9358974358974358,1.0,0.0,False,False,0.0,False,27.0,False,0.0
1920,345342,True,False,False,False,1.0,0.0,0.5405405405405406,1.0,0.0,True,True,True,0.8611111111111112,True,1.0,True,0.8235294117647058,1.0,0.0,False,False,4.0,False,7.0,False,0.0
1921,345367,True,False,False,True,1.0,0.5333333333333333,0.2857142857142857,1.0,0.125,True,True,True,0.5,True,1.0,True,0.0,1.0,7.636363636363638,False,False,0.0,False,4.0,False,0.0
1922,345441,True,False,False,True,1.0,0.5333333333333333,0.2857142857142857,1.0,0.125,True,True,True,0.5,True,1.0,True,0.0,0.9090909090909092,9.818181818181818,False,False,0.0,False,4.0,False,0.0
1923,345442,True,False,False,True,1.0,0.5333333333333333,0.2857142857142857,1.0,0.125,True,True,True,0.5,True,1.0,True,0.0,0.9090909090909092,9.818181818181818,False,False,0.0,False,4.0,False,0.0
1925,345864,True,False,False,False,1.0,0.4,0.3181818181818182,1.0,1.0,True,True,True,0.6190476190476191,False,1.0,True,0.0,1.0,1.0,False,False,0.0,False,7.0,False,0.0
1927,346063,False,False,False,True,0.9020242437865612,0.5172413793103449,0.32558139534883723,1.0,0.6,True,False,True,0.4047619047619048,False,3.0,False,0.03448275862068965,0.7777777777777778,88.14814814814815,False,False,5.0,False,8.0,True,0.0
1928,346502,False,True,False,False,1.0,0.4545454545454545,0.42105263157894735,2.0,0.2,False,False,True,0.3888888888888889,True,2.0,False,0.0,0.8571428571428571,2.142857142857143,False,True,1.0,False,7.0,False,1.0
1933,348073,False,False,False,False,0.5123286346557668,0.2352941176470588,0.30612244897959184,3.0,0.375,False,False,True,0.5208333333333334,True,2.0,False,0.1176470588235294,1.0,1.0,True,False,26.0,False,13.0,False,3.0
1935,348235,False,False,False,False,1.0,0.5,0.26666666666666666,1.0,0.09090909090909093,True,False,True,0.3793103448275862,True,1.0,False,0.0,0.8,3.25,False,False,2.0,False,1.0,False,0.0
1936,348314,False,False,False,False,1.0,0.7115384615384616,0.5272727272727272,1.0,0.6486486486486487,False,False,True,0.7981651376146789,True,1.0,False,0.0,1.0,1.0,False,False,0.0,False,12.0,False,1.0
1937,348439,False,True,False,False,0.9975352636643048,0.6923076923076923,0.5063291139240507,0.0,0.4444444444444444,True,True,True,0.6538461538461539,True,2.0,True,0.0,0.9714285714285714,4.142857142857143,False,False,8.0,False,12.0,False,3.0
1938,348440,False,True,False,False,0.9975352636643048,0.6923076923076923,0.5063291139240507,0.0,0.4444444444444444,True,True,True,0.6538461538461539,True,2.0,True,0.0,0.9714285714285714,4.142857142857143,False,False,8.0,False,12.0,False,3.0
1940,348631,False,False,False,False,1.0,0.5555555555555556,0.21739130434782608,1.0,0.3,False,False,True,0.4090909090909091,True,1.0,False,0.0,1.0,1.0,False,False,1.0,False,5.0,False,2.0
1941,348709,True,False,False,False,1.0,0.6666666666666666,0.4375,0.0,0.6666666666666666,False,False,True,0.9333333333333332,False,2.0,False,0.0,0.75,1.875,False,False,2.0,False,0.0,False,0.0
1942,348794,False,False,True,False,0.9629810883046614,0.5714285714285714,0.2222222222222222,1.0,0.5,False,False,True,0.4117647058823529,True,1.0,False,0.14285714285714285,0.5,49.33333333333334,False,True,0.0,False,3.0,False,2.0
1945,348928,True,False,False,False,0.9999407318415624,0.8,0.5833333333333334,1.0,0.75,True,True,True,0.5454545454545454,False,3.0,True,0.0,1.0,1.0,False,False,0.0,False,5.0,False,0.0
1949,349389,False,True,False,False,0.9976496816087828,0.25,0.5,1.0,0.0,False,True,True,1.0,True,2.0,False,0.0,1.0,1.0,False,False,0.0,False,7.0,False,10.0
1950,349565,False,False,False,False,0.6730865063398609,0.3333333333333333,0.0625,1.0,0.0,False,False,True,0.06451612903225806,False,1.0,False,0.03333333333333333,0.8928571428571429,4.857142857142857,True,False,4.0,False,0.0,False,0.0
1953,350504,True,False,False,False,1.0,0.6153846153846154,0.59375,13.0,0.125,True,True,True,0.6129032258064516,True,6.0,False,0.0,0.8333333333333334,5.666666666666668,True,True,19.0,False,12.0,False,0.0
1954,350527,True,True,False,False,0.9723870796982684,0.7142857142857143,0.6111111111111112,1.0,0.3,True,True,True,0.8,True,1.0,True,0.0,1.0,1.0,False,False,5.0,False,11.0,False,0.0
1956,350672,True,False,False,True,0.4446770908254312,0.75,0.7037037037037037,1.0,0.3333333333333333,True,True,True,0.5471698113207547,True,1.0,True,0.0,1.0,1.0,False,False,1.0,False,34.0,False,0.0
1957,350673,True,False,False,True,0.4446770908254312,0.75,0.7037037037037037,1.0,0.3333333333333333,True,True,True,0.5471698113207547,True,1.0,True,0.0,1.0,1.0,False,False,1.0,False,34.0,False,0.0
1963,351784,False,False,False,False,0.9684448633364752,0.7058823529411765,0.19047619047619047,0.0,1.0,False,False,True,0.4,False,9.0,False,0.17647058823529413,1.0,1.0,False,False,0.0,False,4.0,False,0.0
1971,353685,True,True,False,True,0.7264273142045768,0.875,0.64,1.0,1.0,True,True,True,0.6666666666666666,False,2.0,False,0.0,1.0,1.1428571428571428,False,False,2.0,False,0.0,False,0.0
1973,353768,True,True,False,True,0.7264273142045768,0.875,0.64,1.0,1.0,True,True,True,0.6666666666666666,False,2.0,False,0.0,1.0,1.1428571428571428,False,False,2.0,False,0.0,False,0.0
1975,353858,False,False,False,True,1.0,0.7,0.3333333333333333,1.0,0.2857142857142857,True,True,True,0.35714285714285715,True,2.0,True,0.0,1.0,5.75,False,False,0.0,False,8.0,False,0.0
1979,355691,True,False,False,False,0.9997307424486274,0.0,0.19444444444444445,1.0,0.0,False,False,True,0.3142857142857143,True,1.0,True,0.6206896551724138,1.0,0.0,False,False,15.0,False,9.0,False,0.0
1981,355934,False,False,False,False,0.6209804681657657,0.7567567567567568,0.3272727272727273,1.0,0.2857142857142857,False,False,True,0.6666666666666666,False,1.0,False,0.054054054054054064,0.6176470588235294,86.02941176470587,True,True,20.0,False,18.0,False,22.0
1982,356179,True,False,True,False,0.5965416268532503,0.5671641791044776,0.22093023255813954,1.0,0.13157894736842105,True,True,True,0.3176470588235294,True,1.0,True,0.01492537313432836,0.8923076923076924,3.723076923076924,False,False,6.0,False,15.0,False,0.0
1992,357844,True,False,False,False,1.0,0.6666666666666666,0.4705882352941176,0.0,0.3333333333333333,False,False,True,0.9375,True,1.0,False,0.0,1.0,1.5714285714285714,False,False,20.0,False,2.0,False,0.0
1993,358414,True,False,False,True,0.9054510068055251,0.5714285714285714,0.5172413793103449,1.0,0.1875,True,True,True,0.6842105263157895,True,1.0,True,0.07142857142857142,0.8333333333333334,5.791666666666668,False,False,9.0,False,10.0,False,0.0
1994,358465,False,False,False,True,1.0,0.7,0.375,1.0,0.2857142857142857,True,True,True,0.4666666666666667,True,2.0,True,0.0,1.0,7.0,False,False,0.0,False,9.0,False,0.0
1995,359041,True,False,False,False,0.7769123185841506,0.9090909090909092,0.5111111111111111,5.0,0.0,True,True,False,0.7727272727272727,True,1.0,True,0.0,1.0,1.0,False,False,0.0,False,9.0,False,1.0
1998,360016,False,False,False,False,0.029943930572580806,0.5384615384615384,0.35,2.0,0.2857142857142857,False,False,True,0.5789473684210527,True,1.0,False,0.0,0.9166666666666666,7.75,False,True,1.0,True,7.0,False,3.0
1999,360103,False,False,False,False,0.9757626950856304,0.21052631578947367,0.15178571428571427,2.0,0.65,False,False,True,0.2702702702702703,False,1.0,False,0.2736842105263158,1.0,1.0192307692307692,False,True,24.0,False,12.0,False,0.0
2001,360893,True,False,False,False,0.3657701009215924,0.9615384615384616,0.35,2.0,0.0,True,False,True,0.6410256410256411,False,2.0,False,0.0,0.7916666666666666,39.66666666666666,False,False,13.0,False,13.0,False,0.0
2007,361923,True,True,False,True,0.9918105448719164,0.7,0.6428571428571429,1.0,0.0,True,True,True,0.4814814814814815,True,2.0,True,0.0,0.75,10.25,False,False,0.0,False,17.0,False,0.0
2016,363066,False,False,False,False,0.9085572112577446,0.8636363636363636,0.3125,1.0,0.0,True,False,True,0.6451612903225806,False,1.0,False,0.0,0.9523809523809524,8.619047619047619,False,False,0.0,False,0.0,False,0.0
2023,363693,False,False,False,False,1.0,0.28125,0.1794871794871795,0.0,0.2222222222222222,False,False,True,0.34210526315789475,True,1.0,False,0.3125,0.8947368421052632,4.947368421052632,False,True,14.0,False,7.0,False,0.0
2024,363713,True,True,True,False,0.9945372642031712,0.375,0.6,1.0,0.6666666666666666,False,False,True,0.7368421052631579,True,6.0,True,0.0,1.0,1.0,False,False,3.0,False,9.0,False,1.0
2026,364293,True,False,False,True,0.8942978863942859,0.8636363636363636,0.21428571428571427,1.0,0.42105263157894735,False,False,True,0.3333333333333333,True,3.0,False,0.0,0.85,13.25,True,True,0.0,False,5.0,False,3.0
2030,364818,True,True,False,True,0.9996190606604419,0.6666666666666666,0.5135135135135135,1.0,0.3333333333333333,True,True,True,0.5833333333333334,True,1.0,True,0.0,0.9375,1.9375,False,False,2.0,False,25.0,False,0.0
2031,364950,True,False,False,False,1.0,0.75,0.5,1.0,0.0,True,True,True,0.4225352112676056,True,1.0,False,0.0,0.9428571428571428,2.085714285714286,False,False,0.0,False,10.0,False,0.0
2035,366389,False,False,False,False,0.5075884816777709,0.9272727272727272,0.140625,3.0,0.0,True,True,True,0.14285714285714285,True,1.0,True,0.0,0.9074074074074074,2.7037037037037037,False,False,0.0,False,25.0,False,10.0
2036,366390,False,False,False,False,0.5075884816777709,0.9272727272727272,0.140625,3.0,0.0,True,True,True,0.14285714285714285,True,1.0,True,0.0,0.9074074074074074,2.7037037037037037,False,False,0.0,False,25.0,False,10.0
2037,366644,False,False,False,False,1.0,0.07142857142857142,0.125,0.0,0.0,True,False,True,0.06666666666666668,True,1.0,False,0.7142857142857143,1.0,0.0,False,True,2.0,False,2.0,False,0.0
2042,367758,True,False,False,False,1.0,0.6666666666666666,0.4375,0.0,0.6666666666666666,False,False,True,0.9333333333333332,False,1.0,False,0.0,0.75,2.625,False,False,2.0,False,0.0,False,0.0
2043,367759,True,False,False,False,1.0,0.3333333333333333,0.4375,0.0,0.3333333333333333,False,False,True,0.8666666666666667,True,1.0,False,0.0,0.875,2.375,False,False,6.0,False,1.0,False,0.0
2048,368394,False,False,False,False,0.8676785064856346,0.5,0.4545454545454545,2.0,0.3333333333333333,True,False,False,0.9,True,1.0,False,0.0,0.75,2.0,False,False,3.0,False,1.0,False,2.0
2050,368705,True,True,False,False,1.0,0.7857142857142857,0.5172413793103449,1.0,0.0,True,True,True,0.8571428571428571,True,1.0,False,0.07142857142857142,0.9090909090909092,5.636363636363638,False,False,1.0,False,11.0,False,0.0
2051,369081,True,True,False,False,1.0,0.5384615384615384,0.4090909090909091,0.0,0.2857142857142857,False,False,True,0.8095238095238095,True,2.0,False,0.0,0.9166666666666666,2.833333333333333,False,False,3.0,False,1.0,False,0.0
2055,369507,False,False,False,False,1.0,0.5,0.2222222222222222,2.0,0.14285714285714285,False,False,True,0.2,True,2.0,False,0.14285714285714285,0.8125,5.375,True,True,6.0,False,7.0,False,1.0
2062,372557,True,False,False,True,0.997347884101542,0.6451612903225806,0.4150943396226415,1.0,0.0,True,False,True,0.6153846153846154,False,1.0,True,0.03225806451612903,0.7692307692307693,26.5,False,False,4.0,True,14.0,False,0.0
2069,373133,False,False,False,False,0.7330942837736988,0.3333333333333333,0.25,1.0,1.0,False,False,True,0.5333333333333333,False,4.0,False,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0
2070,373424,True,False,False,False,1.0,0.84,0.4047619047619048,1.0,0.7619047619047619,True,False,True,0.7073170731707317,True,7.0,False,0.0,1.0,2.1818181818181817,False,True,0.0,False,11.0,False,0.0
2072,373519,False,False,False,False,0.029943930572580806,0.4166666666666667,0.3333333333333333,2.0,0.4,False,False,True,0.5294117647058824,True,2.0,False,0.0,1.0,2.4,False,True,1.0,True,6.0,False,3.0
2078,374196,False,True,False,False,0.1950246030263223,0.13333333333333333,0.4444444444444444,4.0,0.0,True,False,True,0.8076923076923077,False,1.0,True,0.0,1.0,1.0,False,False,4.0,False,9.0,False,26.0
2080,374375,False,False,False,False,0.7386462332668154,0.16,0.4047619047619048,1.0,0.0,True,False,True,0.8048780487804879,True,2.0,False,0.76,1.0,1.6,False,False,9.0,False,17.0,False,10.0
2082,375376,False,True,True,True,0.9999407318415624,0.7857142857142857,0.17647058823529413,1.0,0.2727272727272727,True,True,True,0.3125,True,3.0,True,0.0,0.9166666666666666,2.0,False,False,2.0,False,3.0,False,0.0
2088,375858,True,False,True,False,0.9945372642031712,0.6666666666666666,0.6,1.0,0.5,True,False,False,0.42857142857142855,True,3.0,True,0.0,0.8,14.4,False,False,5.0,False,4.0,False,1.0
2107,377489,False,False,False,False,0.9909289267388879,0.0,0.43478260869565216,2.0,0.0,True,True,True,0.37777777777777777,False,1.0,True,1.0,1.0,0.0,False,False,0.0,False,0.0,False,0.0
2108,377491,False,False,False,False,0.997347884101542,0.5714285714285714,0.40425531914893614,1.0,0.0,True,False,True,0.7826086956521741,False,2.0,False,0.0,0.9090909090909092,3.8181818181818175,True,False,12.0,True,9.0,False,0.0
2110,377977,True,False,False,True,0.7818951690382911,0.9117647058823528,0.6222222222222222,1.0,0.3870967741935484,True,True,True,0.5168539325842697,True,6.0,True,0.0,1.0,1.0,False,False,4.0,False,37.0,False,0.0
2111,377978,True,False,False,True,0.7818951690382911,0.9117647058823528,0.6222222222222222,1.0,0.3870967741935484,True,True,True,0.5168539325842697,True,6.0,True,0.0,1.0,1.0,False,False,4.0,False,37.0,False,0.0
2114,378402,False,False,False,False,1.0,0.8214285714285714,0.15151515151515152,1.0,0.5217391304347826,True,False,True,0.3125,False,1.0,False,0.0,0.9615384615384616,2.8461538461538463,False,False,2.0,False,5.0,False,49.0
2118,379545,True,False,False,False,0.06678483996301496,0.5,0.5,3.0,1.0,True,False,True,0.7777777777777778,False,7.0,False,0.0,0.7,1.2,False,False,0.0,False,0.0,False,4.0
2122,379966,False,False,False,False,0.7330942837736988,0.3333333333333333,0.25,1.0,1.0,False,False,True,0.5333333333333333,False,1.0,False,0.0,0.9,1.4,False,False,0.0,False,0.0,False,0.0
2128,381686,True,True,False,True,1.0,0.7142857142857143,0.5757575757575758,1.0,0.0,True,True,True,0.8,True,1.0,True,0.0,0.8518518518518519,11.444444444444445,False,False,7.0,False,9.0,False,0.0
2131,382497,False,False,False,True,1.0,0.8235294117647058,0.2272727272727273,0.0,0.7142857142857143,False,True,True,0.4761904761904762,False,1.0,False,0.0,1.0,1.0666666666666669,False,False,0.0,False,0.0,False,0.0
2133,382900,True,False,False,False,0.8905051386887418,0.64,0.4186046511627907,2.0,0.5625,True,True,True,0.4047619047619048,True,1.0,True,0.0,0.8695652173913043,7.695652173913044,True,False,3.0,False,11.0,False,0.0
2137,383356,True,False,False,False,0.4739952953192135,0.1875,0.1111111111111111,1.0,1.0,False,False,True,0.17647058823529413,True,1.0,False,0.0625,0.8888888888888888,2.333333333333333,False,True,8.0,False,2.0,False,0.0
2139,383465,False,False,False,False,0.997347884101542,0.71875,0.3725490196078432,1.0,0.0,True,False,True,0.68,False,2.0,False,0.0625,0.9629629629629628,4.407407407407407,True,False,8.0,True,14.0,False,0.0
2152,386048,True,True,False,False,0.3025972485768501,0.7142857142857143,0.6111111111111112,1.0,0.3,True,True,True,0.8,True,1.0,True,0.0,0.9230769230769232,5.384615384615384,False,False,5.0,False,11.0,False,0.0
2155,387065,False,True,False,False,0.9859557150564116,0.7647058823529411,0.5277777777777778,2.0,0.0,True,True,True,0.9714285714285714,True,1.0,False,0.0,1.0,5.875,False,False,0.0,False,4.0,False,0.0
2157,387224,False,False,False,False,0.997347884101542,0.71875,0.3725490196078432,1.0,0.0,True,False,True,0.68,False,2.0,False,0.0625,0.9629629629629628,4.407407407407407,True,False,8.0,True,14.0,False,0.0
2165,389617,False,False,False,False,0.9054510068055251,0.7368421052631579,0.07317073170731707,1.0,0.14285714285714285,True,False,True,0.15,False,1.0,False,0.07894736842105263,0.8529411764705882,11.529411764705882,True,False,11.0,False,2.0,False,0.0
2168,389716,False,False,False,False,0.9613244132648796,0.8,0.2307692307692308,1.0,0.75,False,False,True,0.5,False,1.0,False,0.0,1.0,1.0,True,False,2.0,False,3.0,False,0.0
2170,390071,False,True,False,False,0.8962940068655451,0.17142857142857146,0.2708333333333333,2.0,0.6666666666666666,False,False,True,0.5319148936170213,False,1.0,False,0.0,1.0,1.0,False,True,4.0,False,6.0,False,3.0
2171,390107,False,False,False,False,1.0,0.6,0.2307692307692308,1.0,1.0,False,False,True,0.5,False,1.0,False,0.2,0.8571428571428571,7.857142857142858,False,False,2.0,False,3.0,False,0.0
2174,390465,False,False,False,False,0.9909289267388879,0.9375,0.43478260869565216,2.0,0.5333333333333333,True,True,True,0.37777777777777777,False,1.0,True,0.0625,1.0,1.0,False,False,0.0,False,0.0,False,0.0
2176,391593,True,True,False,False,1.0,0.0,0.6382978723404256,1.0,0.0,True,True,True,0.7391304347826086,True,11.0,True,0.9411764705882352,1.0,0.0,False,True,0.0,False,20.0,False,0.0
2177,391668,False,False,False,False,0.9784306235791392,1.0,0.3333333333333333,8.0,0.9166666666666666,False,False,False,0.5294117647058824,True,1.0,False,0.0,0.8181818181818182,4.909090909090909,False,False,0.0,False,6.0,False,12.0
2178,391765,True,False,False,False,0.9607641628892843,0.0,0.4489795918367347,1.0,0.0,True,True,True,0.6041666666666666,False,1.0,True,0.7037037037037037,1.0,0.0,False,False,4.0,False,21.0,False,24.0
2180,392637,False,False,False,False,1.0,0.4444444444444444,0.18181818181818185,1.0,0.5,False,False,True,0.4,False,1.0,False,0.0,1.0,9.142857142857142,False,False,0.0,False,0.0,False,0.0
2181,392809,False,True,False,False,0.8270908363345338,0.9285714285714286,0.4814814814814815,1.0,0.0,True,False,True,0.38461538461538464,True,2.0,True,0.0,0.7692307692307693,1.2307692307692308,False,False,8.0,True,6.0,False,0.0
2183,393994,False,False,True,False,0.9629810883046614,0.5714285714285714,0.2222222222222222,1.0,0.5,False,False,True,0.4117647058823529,True,1.0,False,0.07142857142857142,0.7142857142857143,31.714285714285715,False,True,0.0,False,3.0,False,2.0
2184,394340,False,False,False,False,0.5131279536401258,0.5,0.5,1.0,0.0,True,True,True,1.0,False,2.0,True,0.125,1.0,1.1666666666666667,False,False,5.0,False,0.0,False,0.0
2185,394495,True,False,False,False,0.8095496143105975,0.0,0.08791208791208792,1.0,0.0,True,True,True,0.14444444444444446,False,1.0,False,1.0,1.0,0.0,False,False,0.0,False,7.0,False,0.0
2187,394630,False,False,False,False,1.0,0.3333333333333333,0.5384615384615384,1.0,0.0,False,False,True,0.5789473684210527,True,1.0,True,0.0,1.0,2.3529411764705883,False,False,5.0,False,12.0,False,0.0
2188,394928,False,True,False,False,0.9859557150564116,0.7647058823529411,0.5405405405405406,2.0,0.0,True,True,True,0.9444444444444444,True,1.0,False,0.0,1.0,5.875,False,False,0.0,False,5.0,False,0.0
2190,395209,True,False,False,False,0.11496132863571208,0.2857142857142857,0.125,1.0,0.0,True,True,True,0.2,True,1.0,False,0.0,0.8333333333333334,12.166666666666664,True,True,10.0,False,19.0,False,0.0
2191,395409,False,False,False,False,1.0,0.7912087912087912,0.19111111111111112,0.0,0.1875,False,False,True,0.3616071428571429,True,3.0,False,0.0,0.9333333333333332,8.622222222222222,True,True,0.0,False,42.0,False,0.0
2194,396063,True,False,False,True,0.7264273142045768,0.8571428571428571,0.5769230769230769,1.0,1.0,False,False,False,0.56,False,1.0,False,0.0,0.6666666666666666,6.333333333333332,False,False,0.0,False,0.0,False,0.0
2196,396111,False,False,False,False,1.0,0.3076923076923077,0.15217391304347827,0.0,0.25,False,False,True,0.2888888888888889,True,1.0,False,0.20512820512820512,0.8888888888888888,7.037037037037037,False,True,17.0,False,7.0,False,0.0
2197,396112,False,False,False,False,1.0,0.3076923076923077,0.15217391304347827,0.0,0.25,False,False,True,0.2888888888888889,True,1.0,False,0.1794871794871795,0.8928571428571429,6.785714285714287,False,True,17.0,False,7.0,False,0.0
2198,396113,False,False,False,False,1.0,0.3333333333333333,0.15217391304347827,0.0,0.2307692307692308,False,False,True,0.2888888888888889,True,1.0,False,0.10256410256410256,0.8387096774193549,9.419354838709678,False,True,17.0,False,7.0,False,0.0
2199,396202,True,False,False,True,0.7264273142045768,0.8571428571428571,0.5769230769230769,1.0,1.0,False,False,False,0.56,False,1.0,False,0.0,0.6666666666666666,6.333333333333332,False,False,0.0,False,0.0,False,0.0
2209,398087,True,False,False,False,1.0,0.9428571428571428,0.35185185185185186,2.0,0.0,True,True,True,0.5283018867924528,False,1.0,False,0.0,0.7941176470588235,3.1764705882352944,False,False,0.0,False,21.0,False,0.0
2212,399523,False,False,False,False,1.0,0.64,0.1935483870967742,1.0,0.875,False,True,True,0.3666666666666665,True,1.0,False,0.0,0.7826086956521741,4.391304347826087,False,False,14.0,False,6.0,False,0.0
2213,399595,True,False,False,False,1.0,0.6666666666666666,0.4375,0.0,0.6666666666666666,False,False,True,0.9333333333333332,False,1.0,False,0.0,0.75,2.375,False,False,2.0,False,0.0,False,0.0
