,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test
1063,197008,False,0.8972657679171415,0.7777777777777778,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,1.1428571428571428,False,False,5.0,False
1074,198198,False,1.0,0.0,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1076,198846,False,1.0,0.25,4.0,0.0,False,True,1.0,0.0,1.0,1.2,False,True,20.0,False
1083,199834,False,1.0,0.6666666666666666,0.0,1.0,False,True,1.0,0.3333333333333333,0.0,8.0,False,False,2.0,False
1087,200074,False,1.0,0.6666666666666666,0.0,1.0,False,True,1.0,0.3333333333333333,0.0,8.0,False,False,2.0,False
1088,200504,False,1.0,0.1,2.0,0.0,False,True,1.0,0.2,1.0,1.0,False,True,3.0,False
1100,203121,False,0.9979684624854708,0.5714285714285714,1.0,0.5,False,True,2.0,0.0,1.0,1.3333333333333333,False,True,1.0,False
1102,203238,False,0.8849909412379887,0.8333333333333334,12.0,0.6,False,True,2.0,0.0,0.75,20.0,False,False,0.0,False
1112,204574,False,0.9972518010390058,0.75,1.0,0.0,True,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1113,204770,False,0.99741139895488,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,0.0,2.0,False,False,0.0,False
1122,206260,False,0.7264273142045768,0.7777777777777778,1.0,0.5714285714285714,False,True,2.0,0.0,1.0,2.0,False,False,4.0,False
1123,206261,False,0.7264273142045768,0.7777777777777778,1.0,0.5714285714285714,False,True,3.0,0.0,1.0,2.0,False,False,4.0,False
1126,206794,False,1.0,0.6,4.0,0.3333333333333333,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1139,209485,False,1.0,0.0,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1141,210672,False,1.0,0.5,1.0,0.3636363636363637,False,True,1.0,0.0,0.95,23.3,False,False,21.0,False
1143,211019,False,0.8722823286965482,0.4615384615384616,1.0,0.0,False,True,1.0,0.0,0.8333333333333334,2.5,False,False,8.0,False
1147,211266,False,0.9997307424486274,0.0,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,9.0,False
1148,211279,False,1.0,0.29411764705882354,1.0,0.0,False,True,1.0,0.0,1.0,3.272727272727273,False,True,1.0,False
1153,212789,False,0.5809788849154887,0.5,1.0,0.0,True,True,1.0,0.0,1.0,0.0,False,True,4.0,False
1154,212885,False,0.99792539519152,0.25,4.0,0.0,False,True,1.0,0.0,1.0,6.333333333333332,False,True,0.0,False
1156,213161,False,0.9635840609523764,0.25,1.0,0.0,False,True,2.0,0.041666666666666664,0.6666666666666666,33.61904761904762,True,False,6.0,False
1157,213200,False,0.7330942837736988,0.25,1.0,1.0,False,True,3.0,0.0,1.0,28.0,False,False,0.0,False
1164,213976,False,1.0,1.0,1.0,0.0,False,True,1.0,0.0,1.0,0.0,True,False,4.0,False
1166,214077,False,0.9997307424486274,0.25,1.0,1.0,False,True,1.0,0.0,1.0,4.166666666666667,False,False,0.0,False
1185,216000,False,0.7480796757028442,0.0,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,True,0.0,False
1192,218003,False,0.282740759934599,0.8275862068965517,8.0,0.0,False,False,3.0,0.0,0.7142857142857143,16.678571428571427,False,False,3.0,False
1198,218821,False,0.9055822107188176,0.95,21.0,1.0,False,True,30.0,0.0,0.8974358974358975,8.153846153846152,False,False,0.0,False
1200,218974,False,0.9979684624854708,0.5714285714285714,1.0,0.5,False,True,2.0,0.0,1.0,1.6666666666666667,False,True,1.0,False
1205,219701,False,1.0,0.8181818181818182,1.0,0.5555555555555556,False,False,1.0,0.0,1.0,1.1111111111111112,False,False,0.0,False
1206,219824,False,0.6588237492758228,0.3333333333333333,1.0,0.0,False,True,1.0,0.3333333333333333,1.0,22.25,False,False,12.0,False
1207,219962,False,1.0,0.8181818181818182,1.0,0.5555555555555556,False,False,1.0,0.0,1.0,1.1111111111111112,False,False,0.0,False
1208,219982,False,1.0,0.75,1.0,0.16666666666666666,False,False,1.0,0.0,1.0,1.0,False,False,1.0,False
1210,220123,False,0.9997307424486274,0.25,1.0,0.0,False,True,1.0,0.0,0.6363636363636364,60.18181818181818,False,True,5.0,False
1222,222121,False,0.048609660864423095,0.3333333333333333,2.0,0.5,False,True,2.0,0.0,1.0,10.75,False,True,1.0,False
1224,223124,False,0.6588237492758228,0.3333333333333333,1.0,0.0,False,True,2.0,0.3333333333333333,1.0,22.25,False,False,12.0,False
1230,223938,False,0.7264273142045768,0.75,1.0,0.0,False,True,1.0,0.0,0.6666666666666666,21.33333333333333,False,False,0.0,False
1231,223939,False,0.7264273142045768,0.75,1.0,0.0,False,True,1.0,0.0,0.6666666666666666,0.6666666666666666,False,False,0.0,False
1232,224064,False,0.5809788849154887,0.5,1.0,0.0,True,True,1.0,0.0,1.0,0.0,False,True,4.0,False
1235,224299,False,0.9511248428874379,1.0,1.0,1.0,False,True,2.0,0.0,1.0,0.0,False,False,0.0,False
1239,224897,False,1.0,0.5833333333333334,1.0,1.0,False,True,1.0,0.08333333333333333,0.8,10.0,False,False,0.0,False
1253,228196,False,0.6085874856344888,0.6666666666666666,1.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,1.0,False
1259,228895,False,0.8972657679171415,0.5588235294117647,1.0,0.10526315789473684,False,True,1.0,0.029411764705882363,0.967741935483871,1.7096774193548387,False,True,11.0,False
1266,229053,False,1.0,0.2307692307692308,0.0,1.0,False,True,1.0,0.0,1.0,1.0,False,True,15.0,False
1272,231383,False,0.9997307424486274,0.2857142857142857,1.0,0.0,False,False,1.0,0.14285714285714285,0.6,11.0,True,False,0.0,False
1273,231384,False,0.9997307424486274,0.2857142857142857,1.0,0.0,False,False,1.0,0.14285714285714285,0.6,11.0,True,False,0.0,False
1274,231597,False,0.9998533621559952,0.07317073170731707,1.0,0.0,False,True,1.0,0.0,0.8928571428571429,7.607142857142858,False,True,1.0,False
1275,231614,False,0.9997307424486274,0.2857142857142857,1.0,0.0,False,False,1.0,0.14285714285714285,0.6,11.0,True,False,0.0,False
1277,231896,False,0.6015414549212741,0.2352941176470588,1.0,0.25,False,True,1.0,0.5882352941176471,1.0,3.2,False,False,0.0,True
1278,231977,False,0.8972657679171415,0.8,1.0,0.25,False,False,1.0,0.0,0.875,1.25,False,False,5.0,False
1280,232024,False,1.0,0.4,1.0,0.0,False,True,1.0,0.0,1.0,2.333333333333333,False,False,3.0,False
1285,232677,False,0.9997307424486274,0.2857142857142857,1.0,0.0,False,False,1.0,0.14285714285714285,0.6,11.0,True,False,0.0,False
1287,233320,False,1.0,0.7446808510638298,1.0,0.2285714285714285,True,True,2.0,0.0,0.8444444444444444,17.977777777777778,False,False,0.0,False
1296,234799,False,1.0,0.0,1.0,0.0,False,False,2.0,0.0,1.0,0.0,False,True,0.0,False
1297,235091,False,0.048609660864423095,0.75,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1305,237737,False,0.9866676139786176,0.875,1.0,0.35714285714285715,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1310,238687,False,1.0,0.25,1.0,1.0,False,False,1.0,0.0,1.0,6.0,False,True,1.0,False
1314,239122,False,0.8849909412379887,0.25,12.0,0.0,False,True,1.0,0.0,1.0,3.0,False,False,1.0,False
1315,239423,False,0.7264273142045768,0.5454545454545454,1.0,0.0,False,False,1.0,0.0,0.8,2.3,False,False,0.0,False
1317,239538,False,1.0,0.3333333333333333,1.0,0.5,False,False,1.0,0.0,0.75,31.75,False,True,0.0,False
1319,240297,False,0.94006309148265,0.5,3.0,1.0,False,True,3.0,0.0,1.0,0.0,False,False,1.0,False
1323,240664,False,0.6944021417555023,0.5,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1324,240675,False,0.7264273142045768,1.0,1.0,0.0,False,True,2.0,0.0,1.0,0.0,False,False,6.0,False
1325,240787,False,0.7264273142045768,1.0,1.0,0.0,False,True,2.0,0.0,1.0,0.0,False,False,6.0,False
1327,241212,False,0.5809788849154887,0.5,1.0,0.0,True,True,1.0,0.0,1.0,0.0,True,False,0.0,False
1331,242527,False,1.0,0.375,0.0,0.0,False,False,1.0,0.125,1.0,1.6666666666666667,False,True,0.0,False
1337,243296,False,1.0,0.3333333333333333,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
1341,245252,False,1.0,0.4545454545454545,1.0,0.4,False,True,1.0,0.09090909090909093,0.875,5.75,False,True,12.0,False
1343,246069,False,0.99741139895488,0.55,1.0,0.09090909090909093,False,True,1.0,0.0,0.8333333333333334,4.333333333333333,False,False,1.0,False
1355,247883,False,0.9988491511363374,0.9285714285714286,1.0,0.0,True,True,1.0,0.0,0.92,6.28,False,False,7.0,False
1356,248149,False,0.8849909412379887,0.25,12.0,0.0,False,True,1.0,0.0,1.0,3.0,False,False,1.0,False
1370,250366,False,0.8871705695714928,0.6666666666666666,4.0,0.75,False,True,4.0,0.0,0.75,8.75,False,False,1.0,False
1373,250743,False,0.9988491511363374,0.5,1.0,0.0,False,True,1.0,0.5,1.0,0.0,False,False,0.0,False
1376,250960,False,0.5809788849154887,0.0,1.0,0.0,True,True,1.0,0.5,1.0,0.0,False,False,0.0,False
1377,251030,False,0.7264273142045768,0.0,1.0,0.0,False,False,1.0,0.5,1.0,1.0,False,False,0.0,False
1378,251069,False,1.0,0.5,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
1383,252269,False,1.0,0.5714285714285714,1.0,0.0,False,True,1.0,0.0,1.0,1.2,False,True,4.0,False
1386,253105,False,0.9987091027307812,0.34375,1.0,0.0,False,False,1.0,0.0,1.0,1.5454545454545454,False,False,3.0,False
1388,253209,False,0.9994900791011856,0.6756756756756757,1.0,0.64,False,True,1.0,0.0,0.8611111111111112,16.416666666666668,True,True,24.0,False
1400,256791,False,0.9997983732705804,0.5,2.0,0.0,False,False,2.0,0.0,0.9285714285714286,6.357142857142858,False,False,1.0,False
1402,257543,False,0.9147950102024572,0.16666666666666666,1.0,0.0,False,False,1.0,0.16666666666666666,0.6666666666666666,4.0,False,False,0.0,False
1404,258004,False,0.7386462332668154,0.6,1.0,0.0,True,True,0.0,0.0,0.6666666666666666,2.333333333333333,False,False,1.0,False
1406,258096,False,0.9918177854405872,0.4166666666666667,3.0,0.4,False,True,2.0,0.0,0.7272727272727273,16.818181818181817,False,True,0.0,False
1407,258097,False,0.9918177854405872,0.4166666666666667,3.0,0.4,False,True,2.0,0.0,0.7272727272727273,16.818181818181817,False,True,0.0,False
1408,258487,False,0.7264273142045768,1.0,1.0,1.0,False,True,2.0,0.0,0.6,6.4,False,False,1.0,False
1411,258758,False,0.7264273142045768,1.0,1.0,1.0,False,True,2.0,0.0,0.6,6.4,False,False,1.0,False
1412,259182,False,1.0,0.6296296296296297,1.0,0.3235294117647059,True,True,1.0,0.018518518518518517,0.9347826086956522,3.108695652173913,False,False,0.0,False
1414,259376,False,0.9997307424486274,0.0,1.0,0.0,False,True,1.0,0.125,1.0,1.0,False,False,10.0,False
1418,259998,False,0.557403057650307,0.7333333333333333,5.0,0.0,False,True,1.0,0.0,0.6153846153846154,7.461538461538463,True,True,0.0,False
1430,262080,False,1.0,0.5,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
1433,262689,False,1.0,0.0,1.0,0.0,False,False,1.0,0.3333333333333333,1.0,0.0,False,False,0.0,False
1435,263103,False,0.9829749089573756,0.21428571428571427,2.0,1.0,False,True,8.0,0.21428571428571427,0.8888888888888888,4.5555555555555545,False,False,0.0,False
1438,264084,False,1.0,0.5,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,1.0,False
1441,264535,False,1.0,0.75,1.0,0.3333333333333333,False,True,5.0,0.0,0.8333333333333334,2.833333333333333,False,True,2.0,False
1448,266526,False,1.0,0.5,2.0,0.0,False,True,1.0,0.0,0.5,3.5,False,True,4.0,False
1450,267008,False,0.9881545161822292,0.6666666666666666,1.0,0.0,False,True,1.0,0.0,1.0,5.0,False,False,0.0,False
1451,267009,False,0.9881545161822292,0.6666666666666666,1.0,0.0,False,True,1.0,0.0,1.0,5.0,False,False,0.0,False
1459,269216,False,0.9085572112577446,0.2,1.0,0.5,False,False,1.0,0.0,0.8571428571428571,4.142857142857143,False,True,5.0,False
1461,269594,False,0.9998109291718102,0.5,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1462,269614,False,0.8010075811730151,0.6,2.0,0.5,False,True,8.0,0.0,0.8888888888888888,10.0,False,True,1.0,False
1464,269823,False,0.08821616833610042,0.25,1.0,1.0,True,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1466,269994,False,0.9998109291718102,0.5,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1467,270015,False,0.8010075811730151,0.6,2.0,0.5,False,True,8.0,0.0,0.8888888888888888,10.0,False,True,1.0,False
1469,270224,False,0.08821616833610042,0.25,1.0,1.0,True,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1471,270709,False,0.9020242437865612,0.3684210526315789,1.0,0.14285714285714285,True,True,1.0,0.0,0.8235294117647058,7.352941176470589,False,False,2.0,False
1478,271276,False,1.0,0.75,1.0,0.4444444444444444,False,True,1.0,0.0,0.9090909090909092,13.727272727272727,False,False,1.0,False
1479,271376,False,0.8972657679171415,0.5,1.0,0.09090909090909093,False,True,1.0,0.0,0.95,2.85,True,False,8.0,False
1481,271493,False,1.0,0.75,1.0,0.4444444444444444,False,True,1.0,0.0,0.9090909090909092,13.727272727272727,False,False,1.0,False
1488,272537,False,0.9881545161822292,0.5,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
1489,272538,False,0.9881545161822292,0.5,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
1493,273738,False,0.9968516206149479,0.4,1.0,0.125,False,True,1.0,0.05,0.8125,11.9375,True,True,3.0,False
1502,276683,False,1.0,0.5,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
1510,278194,False,0.02091033454450188,1.0,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1515,278635,False,1.0,0.7272727272727273,4.0,0.0,False,True,1.0,0.0,1.0,2.875,False,False,0.0,False
1521,279712,False,0.9994900791011856,0.6111111111111112,1.0,0.5454545454545454,False,True,1.0,0.018518518518518517,0.7843137254901961,18.019607843137255,True,True,23.0,False
1523,279949,False,0.9997706446607256,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,3.0,False,False,0.0,False
1524,280637,False,0.9993731278049794,0.5357142857142857,1.0,0.5333333333333333,False,True,2.0,0.0,0.84,9.36,False,True,0.0,False
1525,280638,False,0.9993731278049794,0.5357142857142857,1.0,0.5333333333333333,False,True,3.0,0.0,0.84,9.36,False,True,0.0,False
1528,281291,False,1.0,0.3333333333333333,1.0,1.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1531,281517,False,1.0,0.5,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1532,281528,False,1.0,0.03571428571428571,2.0,0.0,False,True,4.0,0.5535714285714286,1.0,1.3333333333333333,False,True,0.0,False
1550,284854,False,0.8869248996606751,0.0,1.0,0.0,False,False,1.0,1.0,1.0,0.0,False,False,0.0,False
1551,284866,False,0.5339879274055835,0.25,1.0,0.0,False,False,1.0,0.25,1.0,2.5,False,False,0.0,False
1552,284966,False,0.9920475353631086,0.5,0.0,0.0,False,False,1.0,0.0,1.0,3.0,False,False,3.0,False
1554,285087,False,0.5339879274055835,0.25,1.0,0.0,False,False,1.0,0.25,1.0,2.5,False,False,0.0,False
1568,287715,False,1.0,0.631578947368421,1.0,0.75,False,True,3.0,0.0,0.7647058823529411,24.94117647058824,True,False,0.0,False
1585,290755,False,0.25955566354345416,0.5,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
1589,291791,False,1.0,0.1111111111111111,1.0,0.0,False,True,1.0,0.8888888888888888,1.0,0.0,False,False,12.0,False
1591,291847,False,1.0,0.32,1.0,0.125,False,False,1.0,0.0,0.9130434782608696,6.782608695652174,True,True,0.0,False
1592,292007,False,1.0,0.32,1.0,0.125,False,False,1.0,0.0,0.9130434782608696,6.782608695652174,True,True,0.0,False
1596,293348,False,0.9711258645262107,0.6,1.0,0.0,False,True,1.0,0.0,1.0,1.3333333333333333,False,False,0.0,False
1598,293818,False,0.5339879274055835,0.7619047619047619,1.0,0.0,False,True,1.0,0.0,1.0,1.1578947368421053,True,False,0.0,False
1619,296138,False,0.7386462332668154,0.0,1.0,0.0,True,True,1.0,0.0,0.0,2.0,False,False,2.0,False
1620,296762,False,1.0,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,0.0,False
1625,297214,False,1.0,0.6666666666666666,1.0,1.0,False,True,5.0,0.0,1.0,1.0,False,True,0.0,False
1636,298296,False,1.0,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,False,27.0,False
1647,299461,False,0.9942824257800752,0.5625,1.0,0.2222222222222222,False,True,1.0,0.125,1.0,1.7272727272727273,False,False,0.0,False
1650,299959,False,0.9711258645262107,0.5,1.0,0.0,False,True,1.0,0.0,1.0,1.5,False,False,0.0,False
1651,299986,False,1.0,0.5217391304347826,1.0,0.5,True,True,1.0,0.06521739130434782,0.95,7.925,False,False,7.0,False
1658,301780,False,1.0,0.1111111111111111,1.0,1.0,False,True,1.0,0.0,1.0,1.375,False,True,1.0,False
1659,302663,False,0.5339879274055835,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1662,302842,False,0.5339879274055835,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
1663,302867,False,0.9941712698119192,0.0,1.0,0.0,False,True,2.0,0.0,0.0,1.0,False,False,1.0,False
1666,303405,False,1.0,0.6388888888888888,1.0,0.0,False,True,1.0,0.0,0.9705882352941176,1.6470588235294117,False,True,1.0,False
1679,306319,False,0.9994900791011856,0.7333333333333333,1.0,0.6666666666666666,False,True,1.0,0.04444444444444445,0.6829268292682927,19.341463414634145,False,True,19.0,False
1680,306444,False,0.9966601494634976,0.5,0.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
1687,308086,False,1.0,0.0,1.0,0.0,False,True,1.0,0.0,0.5,1.5,False,True,0.0,False
1691,309941,False,0.6884693189480782,0.6363636363636364,2.0,0.5714285714285714,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1694,310008,False,0.6015414549212741,0.5294117647058824,1.0,0.3333333333333333,False,False,1.0,0.0,0.9333333333333332,6.333333333333332,False,True,0.0,False
1698,310446,False,0.9909289267388879,0.5,2.0,0.25,False,False,1.0,0.0,0.8333333333333334,11.0,False,False,1.0,False
1702,310989,False,0.9997706446607256,0.3333333333333333,1.0,0.3333333333333333,False,False,3.0,0.0,0.8333333333333334,10.333333333333334,False,False,0.0,False
1703,311189,False,0.9994900791011856,0.5714285714285714,1.0,0.6875,False,True,1.0,0.0,0.7407407407407407,5.814814814814817,True,True,23.0,False
1704,311472,False,1.0,0.2692307692307692,1.0,0.2857142857142857,True,True,1.0,0.038461538461538464,0.875,10.875,False,False,1.0,False
1706,311855,False,0.6588237492758228,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1708,312095,False,0.6140580088842436,0.0,2.0,0.0,False,False,1.0,0.0,1.0,13.75,False,False,0.0,False
1709,312102,False,0.6588237492758228,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1715,313908,False,0.9997307424486274,0.0,1.0,0.0,False,True,1.0,0.125,1.0,1.0,False,False,11.0,False
1724,314435,False,0.99792539519152,0.25,4.0,0.0,False,True,1.0,0.0,1.0,2.0,False,True,0.0,False
1726,314568,False,0.99792539519152,0.25,4.0,0.0,False,True,1.0,0.0,1.0,2.0,False,True,0.0,False
1741,316149,False,0.9898704550619816,0.75,1.0,0.0,False,True,1.0,0.0,1.0,21.166666666666668,True,True,0.0,False
1742,316174,False,1.0,0.25,2.0,1.0,False,False,2.0,0.0,1.0,4.5,False,False,0.0,False
1743,316500,False,0.8972657679171415,0.8,1.0,0.125,False,False,1.0,0.0,0.875,2.75,False,False,5.0,False
1745,316772,False,0.991082223351366,0.6666666666666666,1.0,0.5,False,True,1.0,0.0,0.8571428571428571,14.714285714285715,False,False,8.0,False
1748,317499,False,0.9997307424486274,0.2,1.0,0.0,False,False,1.0,0.2,1.0,1.5,False,False,0.0,False
1759,320001,False,1.0,0.21428571428571427,1.0,0.6666666666666666,False,True,1.0,0.07142857142857142,0.9090909090909092,4.363636363636363,True,True,0.0,False
1760,320023,False,0.9982660566796392,0.4074074074074074,1.0,0.18181818181818185,False,True,1.0,0.0,0.9615384615384616,8.846153846153848,False,False,3.0,False
1764,320300,False,0.6884693189480782,0.6363636363636364,2.0,0.5714285714285714,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
1766,320912,False,1.0,0.6486486486486487,1.0,0.0,False,True,0.0,0.0,1.0,1.0,False,False,0.0,False
1779,322326,False,1.0,0.6696428571428571,2.0,0.4933333333333334,False,True,1.0,0.0,0.9818181818181818,1.2909090909090908,True,False,0.0,False
1784,322632,False,0.6944021417555023,0.8,1.0,0.0,False,False,1.0,0.0,0.6666666666666666,2.6666666666666665,False,False,0.0,False
1785,322699,False,1.0,0.3333333333333333,1.0,0.0,False,False,1.0,0.3333333333333333,1.0,0.0,True,False,0.0,False
1789,323788,False,0.7141299071007031,0.5384615384615384,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,1.6363636363636365,False,True,2.0,False
1804,326234,False,0.9635840609523764,0.4615384615384616,1.0,0.08333333333333333,False,True,1.0,0.038461538461538464,0.8260869565217391,45.69565217391305,False,False,3.0,False
1805,326382,False,0.9997307424486274,0.4375,1.0,0.42857142857142855,False,True,1.0,0.25,0.6363636363636364,11.727272727272727,True,False,4.0,False
1806,326572,False,0.9997307424486274,0.4375,1.0,0.42857142857142855,False,True,1.0,0.25,0.6363636363636364,11.727272727272727,True,False,4.0,False
1809,327992,False,0.5809788849154887,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,False,2.0,False
1810,327993,False,0.5809788849154887,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,False,2.0,False
1821,329635,False,0.7141299071007031,0.5,1.0,0.2,False,False,1.0,0.0,1.0,1.875,False,True,1.0,False
1824,329885,False,0.9635840609523764,0.5,1.0,0.0,False,True,1.0,0.07692307692307693,0.7826086956521741,71.17391304347827,False,False,0.0,False
1829,331396,False,0.0171710436184504,0.4,12.0,1.0,False,False,1.0,0.0,1.0,5.5,False,False,1.0,False
1830,331452,False,0.9966091892796808,0.5,1.0,0.8,False,True,1.0,0.0,1.0,1.5,False,False,0.0,False
1846,333418,False,0.8652173913043478,0.0,1.0,0.0,False,True,2.0,1.0,1.0,0.0,False,True,8.0,False
1848,333465,False,0.8652173913043478,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,8.0,False
1855,334750,False,0.7141299071007031,0.5,1.0,0.2,False,False,1.0,0.0,0.875,14.75,False,True,1.0,False
1862,336250,False,0.9994900791011856,0.6923076923076923,1.0,0.6666666666666666,False,True,1.0,0.0,0.7631578947368421,19.789473684210527,True,True,24.0,False
1868,336968,False,1.0,1.0,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
1871,337222,False,0.9881545161822292,0.6666666666666666,1.0,0.0,False,True,1.0,0.0,0.0,2.0,True,False,0.0,False
1872,337223,False,0.9881545161822292,0.6666666666666666,1.0,0.0,False,True,1.0,0.0,0.0,2.0,True,False,0.0,False
1886,340202,False,0.7141299071007031,0.5,1.0,0.2,False,False,1.0,0.0,1.0,1.125,False,True,1.0,False
1888,340466,False,0.5339879274055835,0.8888888888888888,1.0,0.0,False,True,1.0,0.0,0.8571428571428571,9.285714285714286,False,False,0.0,False
1892,341108,False,0.9997307424486274,0.0,1.0,0.0,False,True,1.0,0.0,0.6666666666666666,1.6666666666666667,False,True,3.0,False
1893,341109,False,0.9997307424486274,0.0,1.0,0.0,False,True,1.0,0.0,0.6666666666666666,1.6666666666666667,False,True,3.0,False
1894,341236,False,0.7141299071007031,0.5384615384615384,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,4.363636363636363,False,True,2.0,False
1898,341511,False,1.0,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,False,0.0,False
1913,344873,False,0.9711258645262107,0.4166666666666667,1.0,0.3333333333333333,False,True,2.0,0.1111111111111111,0.8333333333333334,5.3,True,True,1.0,False
1929,347488,False,0.8722823286965482,0.375,1.0,0.0,False,True,1.0,0.25,0.8181818181818182,15.818181818181818,False,True,18.0,False
1931,347884,False,0.9881545161822292,0.6,1.0,0.0,False,True,1.0,0.2,1.0,1.0,False,False,0.0,False
1932,348038,False,0.9881545161822292,0.6,1.0,0.0,False,True,1.0,0.2,1.0,1.0,False,False,0.0,False
1934,348082,False,0.9994900791011856,0.6363636363636364,1.0,0.5238095238095238,False,True,2.0,0.0,0.6875,31.8125,True,True,12.0,False
1939,348538,False,0.9085572112577446,0.125,1.0,1.0,False,True,1.0,0.0,1.0,2.6,False,False,4.0,False
1943,348820,True,0.6338664108071858,0.8082191780821918,2.0,0.0,False,True,12.0,0.0,1.0,1.4647887323943662,False,True,15.0,False
1947,349320,False,0.901702406157352,0.4166666666666667,2.0,0.2,False,True,1.0,0.0,1.0,1.1,False,True,3.0,False
1948,349382,True,0.7264195182301627,0.5,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,9.0,False
1955,350618,False,0.9977767537007272,0.2857142857142857,1.0,1.0,True,True,1.0,0.0,1.0,1.0,False,False,1.0,False
1960,351400,False,0.5251154734411085,0.0,1.0,0.0,False,True,3.0,0.6666666666666666,1.0,0.0,False,False,0.0,False
1961,351419,False,0.966259870782484,0.14285714285714285,5.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
1962,351604,False,0.9797965154590264,0.5454545454545454,1.0,0.75,False,True,1.0,0.0,1.0,1.0526315789473684,False,True,2.0,False
1964,352218,False,0.9999679560239568,0.4,1.0,0.25,True,False,1.0,0.0,0.8888888888888888,4.2222222222222205,False,True,1.0,False
1967,353217,False,0.7141299071007031,0.5,1.0,0.16666666666666666,False,False,1.0,0.0,0.9,7.2,False,True,2.0,False
1968,353495,False,0.8972657679171415,0.7,1.0,0.14285714285714285,False,False,1.0,0.0,0.875,2.0,True,False,5.0,False
1969,353529,False,0.9997307424486274,0.4,1.0,0.6666666666666666,False,True,1.0,0.3333333333333333,0.6,12.8,True,False,1.0,False
1970,353633,False,1.0,0.6470588235294118,2.0,0.7272727272727273,False,True,1.0,0.0,1.0,4.2727272727272725,False,False,0.0,False
1976,354176,True,0.8849909412379887,0.6666666666666666,12.0,0.5,False,True,3.0,0.16666666666666666,0.3333333333333333,34.666666666666664,True,False,2.0,False
1978,355505,False,0.7141299071007031,0.5384615384615384,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,1.181818181818182,False,True,2.0,False
1980,355855,False,1.0,0.2,1.0,1.0,True,True,4.0,0.2,1.0,2.0,False,False,3.0,False
1985,356489,False,0.9997307424486274,0.38461538461538464,1.0,0.2,False,True,1.0,0.0,0.5555555555555556,34.77777777777778,False,False,0.0,False
1988,357192,False,0.04936921355173466,0.5,3.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
