nb_id,error,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,language,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,speaking_language,has_export,num_functions,has_test,num_headers,has_param,has_reqtext,num_stars
139415,,True,False,False,False,0.7941249838716614,0.0,0.7777777777777778,1,nan,False,python,True,False,0.4230769230769231,True,1,True,0.0,0.75,2.25,False,English,False,7,False,15,False,False,0
139416,,True,False,False,False,0.7941249838716614,0.0,0.7777777777777778,1,nan,False,python,True,False,0.4230769230769231,True,1,True,0.0,0.75,2.25,False,English,False,7,False,15,False,False,0
139522,,True,False,False,False,0.7386462332668154,1.0,0.9444444444444444,1,0.0,True,python,True,False,0.057142857142857134,True,1,True,0.0,1.0,3.0,False,English,False,0,False,13,False,False,10
139547,,nan,nan,False,nan,0.7264273142045768,0.2727272727272727,0.0,1,0.0,False,python,nan,False,nan,False,2,nan,0.2727272727272727,0.6666666666666666,3.0,False,nan,False,0,False,0,False,False,0
139677,,True,False,False,False,0.23593206142869,0.8,0.5882352941176471,2,0.0,True,python,True,True,0.125,True,3,True,0.0,1.0,2.5,False,Portuguese,False,0,False,4,False,False,0
139811,,True,False,False,False,0.7386462332668154,1.0,0.9444444444444444,1,0.0,True,python,True,False,0.057142857142857134,True,1,True,0.0,1.0,3.0,False,English,False,0,False,13,False,False,10
139818,,True,False,False,False,0.990928926738888,0.0,0.4418604651162791,2,nan,True,python,True,True,0.6190476190476191,False,1,True,0.9473684210526316,nan,nan,False,English,False,1,False,0,False,False,0
139840,,False,False,False,False,1.0,0.4,0.09090909090909093,1,0.0,False,python,False,True,0.1,False,1,False,0.0,1.0,8.555555555555555,False,English,False,0,False,1,False,False,0
139887,,True,False,False,False,0.23593206142869,0.8,0.5882352941176471,2,0.0,True,python,True,True,0.125,True,3,True,0.0,1.0,2.5,False,Portuguese,False,0,False,4,False,False,0
140292,,nan,nan,False,nan,1.0,0.4090909090909091,0.0,0,0.2222222222222222,False,python,nan,False,nan,False,1,nan,0.0,0.85,3.65,True,nan,False,0,False,0,False,False,0
140356,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.75,0.75,False,English,False,2,False,0,False,False,0
140357,,True,False,False,False,1.0,0.625,0.4666666666666667,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.7142857142857143,1.7142857142857142,False,English,False,2,False,0,False,False,0
140808,,True,False,False,True,0.9054510068055251,0.5357142857142857,0.5172413793103449,1,0.13333333333333333,True,python,True,True,0.6842105263157895,True,1,True,0.17857142857142858,0.8095238095238095,7.7142857142857135,True,English,False,9,False,10,False,False,0
140858,,False,False,False,False,0.9613244132648796,0.7,0.2857142857142857,1,0.7142857142857143,False,python,False,False,0.5384615384615384,True,1,False,0.0,1.0,1.5,False,English,False,3,False,4,False,False,0
140859,,False,False,False,False,0.9613244132648796,0.7,0.2857142857142857,1,0.7142857142857143,False,python,False,False,0.5384615384615384,True,1,False,0.0,1.0,1.5,False,English,False,3,False,4,False,False,0
140921,,nan,nan,False,nan,0.9988491511363374,0.6521739130434783,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,0.8095238095238095,5.809523809523809,True,nan,False,0,False,0,False,False,0
142374,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142425,,True,False,False,False,0.3122450516734917,0.8333333333333334,0.7446808510638298,1,0.2,True,python,True,True,0.4782608695652174,True,3,True,0.0,0.9090909090909092,1.818181818181818,False,English,False,5,False,25,False,False,0
142583,,nan,nan,False,nan,0.901702406157352,0.3076923076923077,0.0,2,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.972972972972973,1.7027027027027026,False,nan,True,12,False,0,True,False,1
142647,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142956,,True,True,False,False,1.0,0.8095238095238095,0.4,1,0.0,True,python,False,True,0.5882352941176471,True,1,False,0.0,1.0,2.25,False,English,False,1,False,6,False,False,0
143072,,False,True,False,False,0.5131279536401258,0.4545454545454545,0.42105263157894735,1,0.0,True,python,True,True,0.5555555555555556,False,2,True,0.0,1.0,6.0,False,English,False,3,False,0,False,False,0
143430,,nan,nan,False,nan,0.9898704550619816,0.6,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.625,34.625,False,nan,True,0,False,0,False,False,0
143457,,nan,nan,False,nan,1.0,0.42857142857142855,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.2857142857142857,1.0,1.0,False,nan,True,4,False,0,False,False,0
143866,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144474,,nan,nan,False,nan,nan,0.375,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.8333333333333334,14.833333333333336,True,nan,False,0,False,0,False,False,0
145447,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145577,,nan,nan,False,nan,nan,0.6923076923076923,0.0,1,0.7777777777777778,False,python,nan,True,nan,False,1,nan,0.0,0.9090909090909092,4.090909090909091,False,nan,False,0,False,0,False,False,0
146066,no_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146172,,nan,nan,False,False,nan,0.0,0.4,1,nan,False,nan,False,nan,0.25,True,1,False,1.0,nan,nan,False,English,False,0,False,1,False,False,0
146250,,nan,nan,False,False,nan,0.0,0.4,1,nan,False,nan,False,nan,0.25,True,1,False,1.0,nan,nan,False,English,False,0,False,1,False,False,0
146396,,nan,nan,False,nan,nan,0.0,0.0,1,nan,True,python,nan,False,nan,False,1,nan,1.0,nan,nan,False,nan,True,0,False,0,False,False,0
146622,,nan,nan,False,nan,0.9234233233138686,0.5833333333333334,0.0,1,0.5714285714285714,False,python,nan,False,nan,False,1,nan,0.08333333333333333,1.0,1.3,False,nan,False,0,False,0,False,False,0
146760,,False,False,False,False,nan,0.05555555555555555,0.28,1,0.0,False,python,False,True,0.5833333333333334,False,8,False,0.0,0.8125,1.125,False,English,True,7,False,7,False,False,0
146803,,True,False,False,False,0.9997307424486274,0.3,0.4444444444444444,1,0.0,False,python,False,True,0.7647058823529411,True,1,False,0.5,1.0,1.0,False,English,False,10,False,10,False,False,0
147300,,True,False,False,False,1.0,0.8333333333333334,0.5,0,0.6666666666666666,False,python,False,True,1.0,True,1,False,0.0,0.7647058823529411,105.11764705882355,True,English,False,32,False,1,False,False,0
147459,,nan,nan,False,nan,nan,0.8,0.0,1,0.0,False,lua,nan,nan,nan,False,3,nan,0.0,0.75,60.125,False,nan,False,0,False,0,False,False,1
147593,,True,False,False,False,1.0,0.8333333333333334,0.5,0,0.6666666666666666,False,python,False,True,1.0,True,1,False,0.0,0.7647058823529411,105.11764705882355,True,English,False,32,False,1,False,False,0
147873,,True,False,False,False,1.0,0.8333333333333334,0.5,0,0.6666666666666666,False,python,False,True,1.0,True,1,False,0.0,0.7647058823529411,105.11764705882355,True,English,False,32,False,1,False,False,0
148169,,nan,nan,False,nan,0.9998109291718102,0.5,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,0,False,0,False,False,1
148215,,True,False,False,False,0.944035365931672,0.5,0.4545454545454545,0,0.3333333333333333,False,python,False,True,0.9,True,1,False,0.0,1.0,1.0,False,English,True,1,False,5,False,False,0
148241,,nan,nan,False,nan,1.0,0.2,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.2,0.8,9.4,False,nan,True,5,False,0,False,False,0
148698,,True,False,False,False,1.0,0.9166666666666666,0.25,0,0.7272727272727273,False,python,False,True,0.4666666666666667,True,1,False,0.0,0.9090909090909092,0.9090909090909092,False,English,False,0,False,1,False,False,0
148765,,True,False,False,False,nan,0.9487179487179488,0.3035714285714285,1,0.027027027027027032,False,python,True,True,0.3818181818181817,True,1,True,0.02564102564102564,0.5405405405405406,33.2972972972973,False,English,False,1,False,15,False,False,0
148806,,False,False,False,True,nan,0.875,0.68,1,1.0,True,python,True,False,0.375,False,1,True,0.0,0.7142857142857143,15.0,False,Vietnamese,False,0,False,10,False,False,0
148867,,False,False,False,False,nan,0.20454545454545456,0.06382978723404255,1,0.6666666666666666,False,python,False,True,0.13043478260869565,False,3,True,0.0,0.8823529411764706,14.117647058823529,False,English,True,1,False,1,False,False,1
149142,,False,True,False,False,nan,0.0,0.6153846153846154,1,nan,False,python,False,True,0.8333333333333334,True,1,True,0.6,1.0,3.0,False,nan,False,5,False,10,False,False,0
149416,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149597,,False,False,False,False,1.0,0.25,0.2307692307692308,1,0.2,False,python,False,True,0.48,False,1,False,0.1,1.0,1.7333333333333334,False,English,True,2,False,6,False,False,0
149614,,nan,nan,False,nan,1.0,0.5,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan,False,1,False,0,False,False,0
149676,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149684,,False,False,False,False,1.0,0.25,0.2307692307692308,1,0.2,False,python,False,True,0.48,False,1,False,0.1,1.0,1.7333333333333334,False,English,True,2,False,6,False,False,0
150506,,nan,nan,False,nan,nan,0.5,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan,False,0,False,0,False,False,0
150524,,nan,nan,False,False,1.0,0.0,0.75,1,nan,True,python,False,False,0.3333333333333333,True,1,False,0.0,nan,nan,False,English,False,0,False,1,False,False,0
150593,,nan,nan,False,False,0.9953535615002742,0.0,0.5,1,nan,False,python,False,False,1.0,True,1,False,1.0,nan,nan,False,English,False,0,False,1,False,False,0
151176,,False,False,False,False,nan,0.5,0.4736842105263158,1,0.8,False,python,False,True,0.8333333333333334,True,1,False,0.0,0.875,8.625,False,Spanish,True,3,False,9,False,False,0
151289,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151312,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.625,4.25,False,English,False,2,False,0,False,False,0
151313,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.625,4.25,False,English,False,2,False,0,False,False,0
151606,,True,False,False,True,nan,0.625,0.2352941176470588,1,0.6,False,python,False,True,0.1875,False,1,True,0.0,0.5,63.5,True,English,True,2,False,0,False,False,0
151607,,True,False,False,True,nan,0.625,0.2352941176470588,1,0.6,False,python,False,True,0.1875,False,1,True,0.0,0.5,63.5,True,English,True,2,False,0,False,False,0
152284,,nan,nan,False,nan,0.8962940068655451,0.0,0.0,2,nan,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,0,False,0,False,False,3
152432,has_author,False,False,nan,False,nan,0.2857142857142857,0.3636363636363637,1,1.0,True,python,False,True,0.7,True,2,True,0.0,0.8,5.0,False,Spanish,False,2,False,1,False,False,0
152586,has_author,False,False,nan,False,nan,0.2857142857142857,0.3636363636363637,1,1.0,True,python,False,True,0.7,True,1,True,0.0,0.8,5.0,False,Spanish,False,2,False,1,False,False,0
152593,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,1,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
152594,,False,False,False,False,nan,0.4444444444444444,0.5,1,1.0,False,python,False,True,0.8823529411764706,True,1,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
152595,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,1,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
152599,,nan,nan,False,False,1.0,0.2857142857142857,0.2222222222222222,1,0.5,False,python,True,False,0.25,True,3,True,0.0,1.0,16.166666666666668,False,English,False,0,False,1,False,False,1
152610,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152723,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.875,0.875,False,English,False,2,False,0,False,False,0
152741,,True,False,False,False,0.4019278359760105,0.88,0.5192307692307693,1,0.18181818181818185,True,python,True,True,0.4117647058823529,True,6,True,0.0,1.0,1.0,False,English,False,15,False,20,False,False,0
152774,,nan,nan,False,nan,0.9147950102024572,0.8,0.0,1,0.08333333333333333,False,python,nan,True,nan,False,1,nan,0.0,0.9230769230769232,4.769230769230768,True,nan,False,1,False,0,False,False,0
152799,,True,True,False,False,0.23467036872345565,0.7777777777777778,0.5263157894736842,1,0.14285714285714285,True,python,True,True,0.972972972972973,True,1,True,0.0,1.0,1.0,False,English,True,16,False,26,False,False,0
153142,,False,True,False,False,0.9458207829393322,0.5,0.3333333333333333,1,0.5,False,python,False,True,0.6470588235294118,False,2,False,0.0,1.0,1.0,False,English,False,0,False,5,False,False,0
153685,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154493,,nan,nan,False,nan,0.5339879274055835,0.6666666666666666,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,3.0,False,nan,False,0,False,0,False,False,0
154934,,False,False,False,False,0.9987091027307812,0.9069767441860463,0.21100917431192664,1,0.05128205128205128,True,python,True,True,0.4166666666666667,True,3,True,0.0,0.988095238095238,1.6785714285714286,True,English,False,8,False,29,False,False,0
154935,,False,False,False,False,0.9987091027307812,0.9090909090909092,0.21428571428571427,1,0.05,True,python,True,True,0.4234234234234234,True,3,True,0.0,0.9883720930232558,1.7325581395348837,True,English,False,8,False,30,False,False,0
155250,,False,True,False,True,0.9828553074270858,0.5,0.4736842105263158,1,0.8,True,python,True,True,0.9444444444444444,True,1,False,0.0,0.75,19.75,False,English,False,5,False,8,False,False,0
155344,,True,False,False,True,0.6658866947619897,0.5,0.5483870967741935,1,0.0,True,python,True,True,0.8666666666666667,False,1,False,0.07142857142857142,0.6666666666666666,50.16666666666666,False,English,False,6,False,5,False,False,0
155604,,True,False,False,True,0.6658866947619897,0.4375,0.5294117647058824,1,0.0,True,python,True,True,0.8787878787878788,True,2,True,0.0,0.8571428571428571,3.0,False,English,False,4,False,11,False,False,0
155696,,nan,nan,False,nan,0.8972657679171415,0.75,0.0,1,0.2916666666666667,False,python,nan,False,nan,False,1,nan,0.0,0.8333333333333334,6.4,False,nan,False,9,False,0,False,False,1
155877,,False,False,True,False,0.6100172944131892,0.7288135593220338,0.1917808219178082,1,0.06976744186046513,False,python,True,True,0.3611111111111111,False,16,False,0.0847457627118644,0.6730769230769231,57.75,False,English,False,40,False,12,False,False,1
155988,,False,False,False,False,nan,0.4444444444444444,0.5,1,1.0,False,python,False,True,0.8823529411764706,True,1,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
155989,,False,False,False,False,nan,0.4444444444444444,0.5,1,1.0,False,python,False,True,0.8823529411764706,True,2,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
156183,,nan,nan,False,nan,0.7330942837736988,0.3333333333333333,0.0,1,1.0,False,python,nan,True,nan,False,2,nan,0.0,1.0,27.5,False,nan,False,0,False,0,False,False,0
156207,,False,True,False,True,nan,0.5555555555555556,0.41935483870967744,1,0.55,True,python,True,True,0.5245901639344263,False,1,True,0.027777777777777776,0.8484848484848485,18.0,False,English,False,5,False,9,False,False,1
156259,,False,False,False,False,1.0,0.582089552238806,0.014705882352941175,1,0.5128205128205128,False,python,False,False,0.02985074626865672,False,1,False,0.01492537313432836,0.9761904761904762,3.261904761904762,False,English,False,0,False,1,False,False,0
156549,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156562,,True,True,False,False,0.9668095644317743,0.6842105263157895,0.5128205128205128,1,0.5384615384615384,True,python,True,True,0.8157894736842105,True,1,True,0.0,0.875,5.0,False,English,True,2,False,9,False,False,0
156563,,True,True,False,False,0.9668095644317743,0.6842105263157895,0.5128205128205128,1,0.5384615384615384,True,python,True,True,0.8157894736842105,True,1,True,0.0,0.875,5.0,False,English,True,2,False,9,False,False,0
156618,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157042,,False,False,False,False,nan,0.4166666666666667,0.2,14,0.6,False,python,False,True,0.14285714285714285,False,3,False,0.0,0.9,2.2,False,Dutch,False,5,False,3,False,False,1
157421,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157570,,True,True,False,False,0.9416688290660794,0.0,0.4705882352941176,1,nan,True,python,True,True,0.625,True,1,False,1.0,nan,nan,False,English,False,2,False,8,False,False,0
157575,,True,True,False,False,0.08606026627499593,0.0,0.4705882352941176,1,nan,True,python,True,True,0.625,True,1,False,1.0,nan,nan,False,English,False,2,False,8,False,False,0
158009,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158049,,True,False,False,False,0.7770608931702947,0.0,0.19230769230769232,1,nan,True,R,True,nan,0.36,True,0,False,0.9523809523809524,nan,nan,False,English,False,0,False,1,False,False,0
158156,,False,False,False,False,0.7141299071007031,0.21052631578947367,0.05,1,0.0,True,python,False,True,0.10526315789473684,False,1,False,0.0,1.0,2.764705882352941,False,English,True,0,False,1,False,False,1
158457,,False,True,False,False,1.0,0.5238095238095238,0.27586206896551724,1,0.7272727272727273,True,python,False,True,0.5714285714285714,False,1,False,0.0,1.0,10.363636363636363,False,English,False,0,False,8,False,False,0
158493,,nan,nan,False,nan,1.0,0.3076923076923077,0.0,1,0.25,False,python,nan,True,nan,False,1,nan,0.0,0.9583333333333334,3.1666666666666665,False,nan,True,5,False,0,False,False,0
158694,,True,False,False,False,1.0,0.5,0.4117647058823529,0,0.6,False,python,False,True,0.75,False,1,False,0.0,0.7777777777777778,0.7777777777777778,False,English,False,2,False,0,False,False,0
158695,,True,False,False,False,1.0,0.5,0.4117647058823529,0,0.6,False,python,False,True,0.75,False,1,False,0.0,0.7777777777777778,0.7777777777777778,False,English,False,2,False,0,False,False,0
158848,,nan,nan,False,nan,1.0,0.5945945945945946,0.0,2,0.4545454545454545,False,python,nan,True,nan,False,1,nan,0.0,1.0,2.9545454545454546,False,nan,False,0,False,0,False,False,0
158960,,True,False,False,False,0.4990155165855926,0.8333333333333334,0.7446808510638298,1,0.2,True,python,True,True,0.4782608695652174,True,1,True,0.0,0.9090909090909092,17.636363636363637,False,English,False,5,False,25,False,False,1
158961,,True,False,False,False,0.4990155165855926,0.8333333333333334,0.7446808510638298,1,0.2,True,python,True,True,0.4782608695652174,True,1,True,0.0,0.9090909090909092,17.636363636363637,False,English,False,5,False,25,False,False,1
160097,,True,False,False,False,0.9033832263862172,0.0,0.52,7,nan,True,python,False,True,0.9583333333333334,True,3,True,1.0,nan,nan,False,English,False,15,False,13,False,False,0
160244,,False,False,False,False,0.9054510068055251,0.5,0.09090909090909093,1,0.0,True,python,False,True,0.1,True,1,False,0.2,0.7142857142857143,17.428571428571427,False,English,False,2,False,2,False,False,0
160248,,False,False,False,False,1.0,0.5,0.05882352941176471,4,0.0,False,python,False,True,0.125,False,2,False,0.0,0.6428571428571429,69.85714285714286,False,Tagalog,False,5,False,1,False,False,0
160289,,nan,nan,False,nan,nan,0.125,0.0,0,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,0,False,0,False,False,5
160622,,True,True,False,True,0.5075884816777709,0.0,0.8253968253968254,3,nan,True,python,True,False,0.3548387096774194,True,2,True,0.0,nan,nan,False,English,False,0,False,19,False,False,10
160930,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161209,,False,False,False,True,1.0,0.6,0.09090909090909093,1,0.8333333333333334,False,python,False,True,0.1,True,1,False,0.0,0.8571428571428571,15.0,False,Spanish,False,1,False,1,False,False,0
162037,,nan,nan,True,nan,0.7264195182301627,0.12,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.68,1.0,1.0,False,nan,True,6,False,0,False,False,1
163365,,nan,nan,False,nan,0.7264273142045768,0.6666666666666666,0.0,1,0.5,False,python,nan,False,nan,False,2,nan,0.0,0.5,24.0,False,nan,False,7,False,0,False,False,0
163584,,nan,nan,False,nan,0.9997307424486274,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,25,False,0,False,False,0
163585,,nan,nan,False,nan,0.9997307424486274,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,25,False,0,False,False,0
163586,,nan,nan,False,nan,0.9997307424486274,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,25,False,0,False,False,0
163607,,False,True,False,False,1.0,0.9655172413793104,0.32558139534883723,1,0.0,False,julia,False,nan,0.5476190476190477,True,1,False,0.0,0.925925925925926,2.962962962962963,False,English,False,0,False,7,False,False,1
163609,,nan,nan,False,nan,0.7264273142045768,0.6666666666666666,0.0,1,0.5,False,python,nan,False,nan,False,2,nan,0.0,0.5,24.0,False,nan,False,7,False,0,False,False,0
163778,,nan,nan,False,nan,nan,0.375,0.0,2,0.0,True,python,nan,True,nan,False,2,nan,0.125,0.8,0.8,True,nan,False,0,False,0,False,False,14
164198,,True,False,False,False,1.0,0.8518518518518519,0.425531914893617,0,0.6521739130434783,False,python,False,True,0.8043478260869565,True,2,False,0.0,0.9615384615384616,0.9615384615384616,False,English,False,9,False,1,False,False,0
164215,,True,True,False,True,0.9957403466578948,0.4705882352941176,0.5641025641025641,1,0.5,True,python,True,True,0.7894736842105263,True,1,True,0.5294117647058824,1.0,2.142857142857143,True,English,False,0,False,11,False,False,0
164306,,False,False,False,False,1.0,0.2531645569620253,0.37301587301587297,1,0.4,True,python,True,True,0.552,True,1,True,0.4303797468354431,1.0,1.0,True,English,True,10,False,25,False,False,49
164489,,True,False,False,False,1.0,0.8518518518518519,0.425531914893617,0,0.6521739130434783,False,python,False,True,0.8043478260869565,True,2,False,0.0,0.9615384615384616,0.9615384615384616,False,English,False,9,False,1,False,False,0
164990,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,1,False,0.0,1.0,1.1428571428571428,False,Spanish,True,3,False,9,False,False,0
164991,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,1,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
164992,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,2,False,0.0,1.0,1.1428571428571428,False,Spanish,True,3,False,9,False,False,0
164993,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,2,False,0.0,1.0,1.0,False,Spanish,True,3,False,9,False,False,0
165151,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,1,False,0.0,1.0,1.1428571428571428,False,Spanish,True,3,False,9,False,False,0
165152,,False,False,False,False,nan,0.5,0.5294117647058824,1,1.0,False,python,False,True,0.9375,True,2,False,0.0,1.0,1.1428571428571428,False,Spanish,True,3,False,9,False,False,0
165230,,nan,nan,False,False,0.9999679560239568,0.6,0.16666666666666666,1,0.6666666666666666,True,python,False,True,0.4,False,1,True,0.0,1.0,39.0,False,Russian,False,0,False,1,False,False,0
165231,,nan,nan,False,False,0.9999679560239568,0.6,0.16666666666666666,1,0.6666666666666666,True,python,False,True,0.4,False,1,True,0.0,1.0,39.0,False,Russian,False,0,False,1,False,False,0
165313,,True,False,False,False,1.0,0.625,0.42857142857142855,0,0.6,False,python,False,True,0.9230769230769232,False,1,False,0.0,1.0,1.0,False,English,False,2,False,0,False,False,0
165523,,nan,nan,False,nan,0.9775093552264532,0.7142857142857143,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.07142857142857142,0.8181818181818182,36.0,True,nan,True,0,False,0,False,False,0
166027,,nan,nan,False,True,0.9085572112577446,0.3333333333333333,0.14285714285714285,1,1.0,False,python,False,False,0.3333333333333333,False,1,False,0.0,1.0,1.6,False,English,False,0,False,0,False,False,0
166163,,True,False,False,False,0.4750118093273788,0.2,0.4,1,0.0,False,python,False,True,0.3157894736842105,False,1,False,0.0,0.5714285714285714,6.2857142857142865,False,French,True,8,False,5,False,False,0
166164,,True,False,False,False,0.4750118093273788,0.2,0.4,1,0.0,False,python,False,True,0.3157894736842105,False,1,False,0.0,0.5714285714285714,6.2857142857142865,False,French,True,8,False,5,False,False,0
166412,no_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166487,,nan,nan,False,nan,1.0,0.375,0.0,0,0.0,False,python,nan,True,nan,False,2,nan,0.25,1.0,1.2,True,nan,True,4,False,0,False,False,2
166634,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167138,,True,False,False,False,1.0,0.625,0.4666666666666667,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.8571428571428571,1.8571428571428568,False,English,False,2,False,0,False,False,0
167390,,False,False,False,False,1.0,0.6065573770491803,0.1527777777777778,1,0.4324324324324325,True,python,True,True,0.014084507042253518,True,1,False,0.0,0.9152542372881356,2.3728813559322037,True,English,False,1,False,4,False,False,0
167423,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167531,,False,True,False,True,nan,0.625,0.42857142857142855,1,1.0,True,python,True,True,0.4615384615384616,False,1,True,0.0,1.0,1.0,False,Vietnamese,False,1,False,4,False,False,0
167871,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167917,,nan,nan,False,nan,0.00023303678151628468,0.125,0.0,1,0.0,False,python,nan,True,nan,False,3,nan,0.25,1.0,1.0,True,nan,False,5,False,0,False,False,0
168077,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168138,,True,False,False,True,0.9999407318415624,0.6666666666666666,0.4,1,0.0,True,python,False,True,0.6666666666666666,False,4,True,0.0,0.5,10.0,False,English,False,0,False,4,False,False,0
169224,,True,True,False,True,0.9085572112577446,0.35714285714285715,0.2222222222222222,1,0.4,False,python,False,True,0.29411764705882354,False,3,False,0.0,1.0,1.0,False,English,False,7,False,8,False,False,0
169342,,nan,nan,False,nan,0.5131279536401258,0.631578947368421,0.0,1,0.08333333333333333,False,python,nan,False,nan,False,1,nan,0.0,0.8823529411764706,5.176470588235294,False,nan,False,0,False,0,False,False,0
169537,,True,False,False,False,1.0,0.5555555555555556,0.2241379310344828,1,0.68,True,python,False,True,0.42105263157894735,True,1,False,0.0,0.9767441860465116,3.5581395348837215,False,English,True,0,False,2,False,False,0
169607,,nan,nan,False,nan,0.5131279536401258,0.631578947368421,0.0,1,0.08333333333333333,False,python,nan,False,nan,False,1,nan,0.0,0.8823529411764706,5.176470588235294,False,nan,False,0,False,0,False,False,0
169613,,nan,nan,False,nan,1.0,0.5714285714285714,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.2,False,nan,True,4,False,0,False,False,0
169713,,True,False,False,False,0.9276120766181368,0.6666666666666666,0.5,1,0.0,False,julia,False,nan,1.0,True,1,True,0.0,1.0,1.625,False,English,False,4,False,8,False,False,1
169724,,False,False,False,False,nan,0.6363636363636364,0.12,1,0.7857142857142857,False,python,False,True,0.20833333333333331,True,1,False,0.09090909090909093,1.0,2.555555555555556,True,English,True,4,False,3,False,False,0
169741,,nan,nan,False,nan,1.0,0.4545454545454545,0.0,1,0.4,False,python,nan,True,nan,False,1,nan,0.045454545454545456,0.8421052631578947,29.894736842105264,False,nan,False,19,False,0,False,False,0
169847,,False,False,False,False,0.05461704176552929,0.6153846153846154,0.03571428571428571,1,0.25,False,python,False,True,0.0,False,1,False,0.0,1.0,2.1666666666666665,False,French,False,0,False,0,False,False,0
169962,,False,False,False,False,1.0,0.4166666666666667,0.04,1,0.0,False,python,False,True,0.08333333333333333,False,2,False,0.04166666666666666,0.9523809523809524,6.142857142857142,True,nan,True,5,False,1,False,False,0
