,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
113051,118583,179188431,False,0.7309975102608952,0.5415704832167999,0.7310585786300049,0.5,False,True,0.7310585786300049,0.5,0.7310585786300049,0.8519528019683106,False,False,0.9933071490757153,False,False,False,0.999983298578152
113058,118590,179184601,False,0.7282421803992876,0.6491681249887726,0.8807970779778823,0.5,True,False,0.7310585786300049,0.5,0.693850254330627,0.8106969983141019,False,False,0.5,False,False,False,0.9996646498695336
113059,118591,179211301,False,0.7310585786300049,0.5740135866719733,0.7310585786300049,0.5585536347077282,True,True,0.7310585786300049,0.6685766272835475,0.7310585786300049,0.9875683491468141,False,True,0.9996646498695336,False,False,False,0.9975273768433653
113080,118622,179204093,False,0.7281761778706587,0.7310585786300049,0.9999546021312976,0.5,False,False,0.8807970779778823,0.5,0.6970592839654074,0.9933071490757153,False,False,0.5,False,False,False,0.9975273768433653
113225,118812,179207510,False,0.7238584474550871,0.5415704832167999,0.9525741268224334,0.5,False,False,0.9975273768433653,0.6607563687658172,0.7310585786300049,0.9999999979388463,True,False,0.7310585786300049,False,False,False,0.9975273768433653
113226,118813,179209863,False,0.7310585786300049,0.6390927451628512,0.7310585786300049,0.6513548646660542,False,True,0.8807970779778823,0.5356536708339716,0.6899744811276125,0.9991755753136017,False,False,0.9820137900379085,False,False,False,0.9525741268224334
113227,118814,179199158,False,0.7301708475875823,0.658417500561683,0.8807970779778823,0.6500019134185036,False,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9999546021312976,False,False,False,0.9525741268224334
113233,118820,179217807,False,0.7310585786300049,0.574442516811659,0.7310585786300049,0.5,False,True,0.8807970779778823,0.6681877721681662,0.7310585786300049,0.9890130573694068,False,False,0.8807970779778823,False,False,False,0.8807970779778823
113235,118822,179218577,False,0.7281137364528933,0.5383858565626407,0.7310585786300049,0.6224593312018546,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7502601055951177,True,True,0.9999999997210531,False,False,False,0.8807970779778823
113237,118825,179215716,False,0.7308358295457587,0.5,0.9820137900379085,0.5,True,True,0.8807970779778823,0.5,0.7310585786300049,0.7310585786300049,False,False,0.9933071490757153,False,False,False,0.8807970779778823
113250,118843,179183135,False,0.7310585786300049,0.6093175418435606,0.7310585786300049,0.5,False,True,0.7310585786300049,0.5,0.7310585786300049,0.75820382759259,False,False,0.5,False,False,False,0.8807970779778823
113252,118845,179197369,False,0.7310585786300049,0.5926665999540697,0.7310585786300049,0.5,True,True,0.7310585786300049,0.5,0.7310585786300049,0.8621583430350643,False,False,0.5,False,True,False,0.8807970779778823
113256,118852,179180916,False,0.7310585786300049,0.6376588823927429,0.8807970779778823,0.6133790784625259,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,True,0.9933071490757153,False,False,False,0.8807970779778823
113271,118867,179208997,False,0.7307266433315281,0.693850254330627,0.7310585786300049,0.5,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.9525741268224334,False,False,False,0.8807970779778823
113295,118892,179187849,False,0.7303410865707248,0.5945913334354828,0.7310585786300049,0.5960151933265168,False,True,0.5,0.5,0.7222310714698223,0.9722278252938079,False,True,0.5,False,False,False,0.7310585786300049
113302,118899,179217913,False,0.7310585786300049,0.6823745586949511,0.7310585786300049,0.6133790784625259,True,True,0.9990889488055994,0.7310585786300049,0.7310585786300049,0.5,False,False,0.9975273768433653,False,False,False,0.7310585786300049
