nb_id,repo_id,has_param,num_stars
1247073,41753170,False,0
1247084,80116644,False,0
1247145,59383520,False,0
1247566,75567150,False,0
1247643,80881129,False,0
1247646,80881129,False,0
1247746,36578950,False,0
1247750,41597852,False,0
1247765,76602490,False,0
124781,78586348,False,0
1247861,36578950,False,0
1247909,51428472,False,0
1247969,30062330,False,1
1248236,52416266,False,1
1248394,24004778,False,0
1248594,70903096,False,0
1248638,68604593,False,0
1249452,90590288,False,0
1250068,81791748,False,0
1250642,75626605,False,0
1250667,38447805,False,0
1250706,92998433,False,0
1251500,84634570,False,0
125161,52626322,False,0
1251789,65643578,True,10
1252118,32933734,False,0
1252278,52416266,False,1
1252418,8764566,False,3
1252951,95785364,False,0
1253113,39974245,False,0
1253303,52626322,False,0
1253548,95555066,False,0
1254028,70043832,False,2
1254302,70043832,False,2
1254331,15124520,False,0
1254332,15124520,False,0
1254350,95004508,False,0
1254364,81791748,False,0
1254899,54881599,False,0
1255091,92682682,False,0
1255141,92682682,False,0
125573,90335754,False,0
1255829,37127904,False,0
1256015,75567150,False,0
1256141,37127904,False,0
1256480,74050096,False,0
1256747,47583155,False,0
1256829,73537105,False,1
1257199,38447805,False,0
1257404,51506807,False,0
1257615,90590288,False,0
1257963,62069783,False,0
1258019,30734070,False,1
1258659,80929223,False,0
1258699,47465027,False,2
1258755,22551349,False,14
12592,47359323,False,0
1259567,88977476,False,12
1260018,72426266,False,0
1260643,80881129,False,0
1260644,80881129,False,0
1261098,90518216,False,0
1261114,40454044,False,0
1261135,83247711,False,0
1261657,79238732,False,0
126351,80881129,False,0
126425,49660479,False,0
126440,66282949,False,6
126709,39704412,False,0
126718,39704412,False,0
126857,52626322,False,0
127134,52626322,False,0
127599,89024985,False,2
128047,81190104,False,0
128087,84717266,False,0
128406,76670855,False,0
128407,76670855,False,0
128803,39704412,False,0
128841,52626322,False,0
129191,52626322,False,0
129192,52626322,False,0
129445,65786046,False,0
129766,55923724,False,0
129836,72849186,False,0
130177,49660479,False,0
130244,39974245,False,0
130251,30078602,False,0
130318,96523618,False,1
130355,69742672,False,0
130663,91130687,False,0
130667,92964180,False,0
131480,93597541,False,0
131487,45663944,False,0
131888,39704412,False,0
131931,95717000,False,0
132237,52626322,False,0
132302,84223453,False,0
132303,84223453,False,0
132329,94522055,False,0
132929,39704412,False,0
133089,81791748,False,0
133377,39974245,False,0
133540,47967789,False,0
13379,89762755,False,0
134060,95883737,False,0
134222,39704412,False,0
134301,74897953,False,0
134473,47644193,False,0
134548,22551349,False,14
134549,22551349,False,14
134623,47644193,False,0
135040,61159633,False,0
135342,38447805,False,0
135430,42681100,False,0
135550,31608348,False,0
135999,22551349,False,14
136068,63160300,False,0
136399,96188406,False,1
136402,63805036,False,0
136470,66478811,False,0
136480,88417162,False,0
136585,41753170,False,0
136599,80116644,False,0
136657,59383520,False,0
13740,93478530,False,1
13770,50112589,False,1
138061,31608348,False,0
138227,38495995,False,0
13837,39310916,False,0
13838,39310916,False,0
138485,31608348,False,0
138506,85553601,False,0
138691,22551349,False,14
139242,90590288,False,0
139415,70344616,False,0
139416,70344616,False,0
139522,43584002,False,10
139547,15124520,False,0
139677,43523860,False,0
139811,43584002,False,10
139818,41806912,False,0
139840,80908798,False,0
139887,43523860,False,0
14000,45365004,False,0
14010,50112589,False,1
140292,82894228,False,0
140356,52626322,False,0
140357,52626322,False,0
140808,75626605,False,0
140858,45106953,False,0
140859,45106953,False,0
140921,95883737,False,0
14140,45365004,False,0
14235,36578950,False,0
142425,58429491,False,0
142583,73230945,True,1
14266,47644193,True,0
142956,75567150,False,0
143072,81190104,False,0
14341,36578950,False,0
14342,36578950,False,0
143430,39310916,False,0
143457,95175467,False,0
144474,22743322,False,0
1447,90518216,False,0
14500,47644193,True,0
14534,68548211,False,0
14535,68548211,False,0
145577,42681100,False,0
146172,41753170,False,0
146250,59383520,False,0
146396,41753939,False,0
146622,85733763,False,0
146760,71250527,False,0
146803,76602490,False,0
147300,52626322,False,0
147459,45167103,False,1
14757,42681100,False,0
147593,52626322,False,0
14782,74897953,False,0
147873,52626322,False,0
148169,30062330,False,1
148215,64418326,False,0
148241,63450709,False,0
148698,52626322,False,0
148765,36559244,False,0
148806,38447805,False,0
148867,22997582,False,1
149142,36559244,False,0
149597,83947009,False,0
149614,51168679,False,0
149684,83947009,False,0
150506,22743322,False,0
150524,75567150,False,0
150593,64606807,False,0
151176,39704412,False,0
151312,52626322,False,0
151313,52626322,False,0
151606,27559457,False,0
151607,27559457,False,0
152284,68741949,False,3
152432,36578950,False,0
152586,36578950,False,0
152593,39704412,False,0
152594,39704412,False,0
152595,39704412,False,0
152599,96592997,False,1
152723,52626322,False,0
152741,72206146,False,0
152774,80835045,False,0
152799,96743304,False,0
153142,74738329,False,0
154493,94304084,False,0
154934,65584272,False,0
154935,65584272,False,0
155250,87832338,False,0
155344,63111232,False,0
155604,63111232,False,0
155696,70752864,False,1
155877,93478530,False,1
155988,39704412,False,0
155989,39704412,False,0
156183,81219823,False,0
156207,46833273,False,1
156259,94522055,False,0
156562,93240365,False,0
156563,93240365,False,0
15682,61178891,False,0
157042,96188406,False,1
15744,88837773,True,0
157570,81700215,False,0
157575,50816064,False,0
158049,95004508,False,0
158156,55179614,False,1
158457,59786452,False,0
158493,69056869,False,0
158694,52626322,False,0
158695,52626322,False,0
15874,92641079,False,0
158848,79182271,False,0
1589,55179614,False,1
158960,43430871,False,1
158961,43430871,False,1
160097,47866175,False,0
160244,75626605,False,0
160248,68548211,False,0
160289,27003992,False,5
16041,40293216,False,10
160622,40293216,False,10
16063,82601379,False,0
16084,15124520,False,0
161209,64710788,False,0
162037,77769686,False,1
1624,41806912,False,0
163365,15124520,False,0
163584,76602490,False,0
163585,76602490,False,0
163586,76602490,False,0
163607,89196346,False,1
163609,15124520,False,0
163778,22551349,False,14
164198,52626322,False,0
164215,91499355,False,0
164306,73209564,False,49
164489,52626322,False,0
164990,39704412,False,0
164991,39704412,False,0
164992,39704412,False,0
164993,39704412,False,0
165151,39704412,False,0
165152,39704412,False,0
165230,74897953,False,0
165231,74897953,False,0
165313,52626322,False,0
165523,88224864,False,0
16594,83247711,False,0
166027,39974245,False,0
166163,20816340,False,0
166164,20816340,False,0
166487,66648897,False,2
16681,74897953,False,0
167138,52626322,False,0
167390,60983483,False,0
167531,38447805,False,0
167917,77341107,False,0
168138,92964180,False,0
169224,39974245,False,0
169342,81190104,False,0
169537,96154046,False,0
169607,81190104,False,0
169613,95175467,False,0
169713,60275653,False,1
169724,42681100,False,0
169741,69056869,False,0
169847,48907298,False,0
169962,87430428,False,0
170293,22551349,False,14
170613,95717000,False,0
17125,55179614,False,1
171711,90909152,False,0
171788,70752864,False,1
171998,35895870,False,26
172057,60493345,False,0
172124,35895870,False,26
172449,41806912,False,0
172746,75267501,False,0
172997,52626322,False,0
173105,75267501,False,0
173118,89198996,False,0
173276,52626322,False,0
173279,83941961,False,0
173544,92892923,False,1
173756,51131840,False,0
173901,75567150,False,0
174021,76670855,False,0
174430,71765795,False,0
174447,96592997,False,1
174448,96592997,False,1
174539,61159633,False,0
174566,52626322,False,0
174720,95175467,False,0
174721,95175467,False,0
174909,75626605,False,0
174932,41806912,False,0
175039,45106953,False,0
175051,45106953,False,0
175258,90909152,False,0
175471,90480464,False,0
175513,79066404,False,0
175800,25423693,False,1
176115,91058624,False,0
176432,74792506,False,2
176525,39704412,False,0
176677,52626322,False,0
176678,52626322,False,0
176736,81791748,False,0
176804,51506807,False,0
177246,88134043,False,0
177505,66478811,False,0
177619,41753170,False,0
177633,80116644,False,0
177721,59383520,False,0
179436,51515174,False,0
179487,51515174,False,0
179803,52626322,False,0
179947,65876644,False,0
180050,90909152,False,0
180303,24748843,False,0
180494,64794951,False,0
180525,92964180,False,0
181058,83247711,False,0
181095,45096510,False,79
181148,82151385,False,1
18120,26829069,False,0
181358,20598404,False,1
181360,47465027,False,2
181394,36200517,False,10
181764,95785364,False,0
181915,34647497,False,0
182074,36578950,False,0
182075,36578950,False,0
182339,47644193,False,0
182534,47644193,False,0
183192,79482254,False,0
183216,72849186,False,0
183224,22551349,False,14
183498,41597852,False,0
183623,64606807,False,0
183624,64606807,False,0
184116,50724624,False,0
184129,44511865,False,0
18429,52626322,False,0
184594,75567150,False,0
184914,88417162,False,0
185233,75626605,False,0
185852,76670855,False,0
186253,84717266,False,0
186359,91462487,False,0
186368,50382317,False,0
186369,50382317,False,0
186525,52626322,False,0
186981,65690864,False,0
187040,91499355,False,0
187130,77948798,False,0
18715,73549259,False,0
187367,75567150,False,0
187398,54928185,False,0
187719,79482254,False,0
187881,95256237,False,0
187935,64794951,False,0
188205,95256237,False,0
188505,70752864,False,1
188548,72426266,False,0
188856,52626322,False,0
188857,52626322,False,0
188858,52626322,False,0
188859,52626322,False,0
188860,52626322,False,0
189155,42681100,False,0
189246,95785364,False,0
189347,31622403,True,0
189560,44629419,False,0
189901,75567150,False,0
189944,65095968,False,0
189945,65095968,False,0
190261,66478811,False,0
190391,41753170,False,0
190467,59383520,False,0
190584,17724475,False,2
190731,95175467,False,0
191175,34647497,False,0
191713,84003727,False,0
1919,78944370,False,1
191904,52626322,False,0
192190,39310916,False,0
192203,93934595,False,1
192280,39310916,False,0
192555,59167695,False,0
192556,59167695,False,0
192687,23567851,False,0
193119,27685708,False,22
193468,60435970,False,0
193729,41381154,False,0
19395,76245113,False,3
194017,41806912,False,0
19414,41806912,False,0
194210,75567150,False,0
194211,75567150,False,0
194404,49469452,False,0
194435,39704412,False,0
19448,60880099,False,0
194503,91130687,False,0
194505,39704412,False,0
194720,75626605,False,0
195077,40293216,False,10
19508,75567150,False,0
195102,73209564,False,49
19585,76602490,False,0
196054,37127904,False,0
19615,60880099,False,0
196905,95717000,False,0
197008,70752864,False,1
19705,54592918,False,0
19708,39974245,False,0
197223,30734070,False,1
197229,87277092,False,0
197297,83247711,False,0
197514,42681100,False,0
197554,71140167,False,0
197600,41838819,False,0
197854,10130022,False,0
197886,95004508,False,0
198198,88417162,False,0
198627,80882387,False,0
198846,78575409,False,0
198893,72153021,False,0
19890,90590288,False,0
199007,75626605,False,0
199054,43584002,False,10
199055,43584002,False,10
199125,29422353,False,0
199686,86619859,False,0
199834,52626322,False,0
199918,42681100,False,0
199983,92846628,False,0
200056,41806912,False,0
200074,52626322,False,0
200504,89867523,False,0
200532,36200517,False,10
200618,29982328,False,5
20132,34647497,False,0
201331,52626322,False,0
201457,74792506,False,2
201604,83247711,False,0
20190,87672900,False,0
201925,43584002,False,10
202796,52626322,False,0
203069,91462487,False,0
203121,64794951,False,0
203222,84631944,False,0
203238,79741089,False,0
20354,17390739,False,0
203545,22997582,False,1
204015,78586348,False,0
204101,52626322,False,0
204266,45167103,False,1
204324,15124520,False,0
204439,15124520,False,0
204514,76335189,False,0
204532,45106953,False,0
204533,45106953,False,0
204574,42850227,False,0
204770,84958015,False,0
205510,41753939,False,0
205513,51873666,False,1
205556,25204651,False,0
205798,67824983,False,38
205857,56460551,False,0
205979,95858742,False,0
206127,73537105,False,1
206260,15124520,False,0
206261,15124520,False,0
206288,52626322,False,0
206465,96188406,False,1
20647,54814136,False,0
206794,68548211,False,0
206922,84335083,False,24
206947,74897953,False,0
207059,76158952,False,0
207259,52626322,False,0
207818,91130687,False,0
208926,34764049,False,1
209282,52626322,False,0
209376,52626322,False,0
209404,83247711,False,0
209449,83247711,False,0
209485,88417162,False,0
210196,92863244,False,0
210672,69056869,False,0
211019,93617814,False,0
211060,65661830,False,1
211068,30062330,False,1
211124,95890486,False,0
211266,76602490,False,0
211279,90480464,False,0
211682,39704412,False,0
211727,47778684,False,0
211991,68233974,False,0
212420,62159180,False,0
21268,30078602,False,0
212789,39964941,False,0
212885,81791748,False,0
212999,43486388,False,0
213161,34647497,False,0
213200,81219823,False,0
213225,8485124,False,165
213374,90821888,False,0
213446,52626322,False,0
213447,52626322,False,0
213448,52626322,False,0
213872,92964180,False,0
213976,85152488,False,0
214033,47866175,False,0
214077,76602490,False,0
214337,52626322,False,0
214939,85238041,False,0
214989,70144120,False,0
215144,75582960,False,0
215145,75582960,False,0
215212,47866175,False,0
215297,90480464,False,0
215355,30078602,False,0
215629,15124520,False,0
215754,15124520,False,0
215932,93965316,False,2
215947,15124520,False,0
216000,77090309,False,0
216045,10116900,False,0
21682,41806912,False,0
217120,60484758,False,0
217297,68233974,True,0
217347,60484758,False,0
217423,95790556,False,0
217738,85785390,False,0
218003,8485124,False,165
218322,33995773,False,1
218673,43584002,False,10
218821,39268745,False,87
21889,78944370,False,1
218974,64794951,False,0
218994,92964180,False,0
219181,51873666,False,1
219322,40994223,False,0
219396,73209564,False,49
219701,58060619,False,0
219824,81017095,False,2
219962,58060619,False,0
219982,52416266,False,1
220068,54244052,False,0
220123,76602490,False,0
220140,52626322,False,0
220237,83109227,False,0
220394,83109227,False,0
220548,52626322,False,0
221142,91462487,False,0
221299,30078602,False,0
221404,40293216,False,10
221640,75626605,False,0
221780,70038818,False,16
222017,52626322,False,0
222026,51233056,False,0
222121,55952847,False,3
222242,60275653,False,1
22239,75626605,False,0
22240,75626605,False,0
223124,81017095,False,2
22317,60484758,False,0
223477,71250527,False,0
223539,43584002,False,10
223765,39974245,False,0
223843,90681912,False,0
223864,71250527,False,0
223938,15124520,False,0
223939,15124520,False,0
224064,39964941,False,0
224228,35051748,False,1
224299,89869120,False,0
224654,43813691,False,0
224733,83256871,False,0
224812,57162320,False,0
224897,66967285,False,0
225214,74763712,False,0
225369,47583155,False,0
225370,47583155,False,0
225949,73209564,False,49
226032,93292118,False,0
226341,52626322,False,0
226742,64418326,False,0
226858,4045820,False,9
22691,26829069,False,0
227028,30078602,False,0
227274,43584002,False,10
227949,39704412,False,0
228028,39704412,False,0
228196,79738672,False,0
228329,40394406,False,0
228360,41321000,False,0
228361,41321000,False,0
228848,25423693,False,1
22889,26829069,False,0
228895,70752864,False,1
228930,82969914,False,0
229014,52626322,False,0
229015,52626322,False,0
229016,52626322,False,0
229017,52626322,False,0
229053,47967789,False,0
229253,47644193,False,0
229346,47644193,False,0
229754,92846628,False,0
230693,26829069,False,0
230896,75567150,False,0
231383,76602490,False,0
231384,76602490,False,0
231597,89159558,False,1
231614,76602490,False,0
231807,34647497,False,0
231896,73549259,False,0
231977,70752864,False,1
232022,45655960,False,3
232024,73057383,False,0
232227,72466386,False,0
232294,76017756,False,0
2323,22997582,False,1
232395,76017756,False,0
232417,8764566,False,3
232677,76602490,False,0
23279,70043832,False,2
233320,73209564,False,49
233625,67945149,False,2
233708,52626322,False,0
233709,52626322,False,0
233710,52626322,False,0
233819,96188406,False,1
233850,90230923,False,0
233903,76602490,False,0
233936,52626322,False,0
234799,94522055,False,0
235091,55952847,False,3
23582,73471172,False,0
235860,87490270,False,0
236308,52626322,False,0
236568,77005991,False,0
236927,52626322,False,0
237034,93292118,False,0
237159,52626322,False,0
237238,58648447,False,1
237737,90909152,False,0
237943,22551349,False,14
237988,72466386,False,0
238001,96592997,False,1
238356,52626322,False,0
238687,95175467,False,0
238770,39974245,False,0
238868,44408773,False,0
238962,22551349,False,14
239122,79741089,False,0
239423,15124520,False,0
239474,63988248,False,0
239538,95175467,False,0
240104,30062330,False,1
240297,74763712,False,0
240409,74897953,False,0
240410,74897953,False,0
240501,83247711,False,0
240664,88134043,False,0
240675,15124520,False,0
24076,25373077,False,0
240787,15124520,False,0
241212,39964941,False,0
241256,44408773,False,0
241721,93436902,False,0
242271,16264060,False,3
242527,78586348,False,0
242550,68023505,False,0
242551,68023505,False,0
242560,57032137,False,0
24263,47042287,False,12
242984,67945149,False,2
243078,33995773,False,1
243296,51168679,False,0
24355,76602490,False,0
244049,74897953,False,0
244309,96138957,False,0
24518,97054772,False,0
245252,90480464,False,0
24574,52626322,False,0
245965,91900013,False,3
246069,84958015,False,0
246202,70038818,False,16
24659,52416266,False,1
246610,22551349,False,14
246694,80908798,False,0
246883,86170615,False,0
246984,86170615,False,0
247412,66478811,False,0
247490,80116644,False,0
247493,41753170,False,0
247551,59383520,False,0
247663,91499355,False,0
247883,95883737,False,0
248149,79741089,False,0
248151,51233056,False,0
248929,53615448,False,0
249074,41813700,False,0
249275,65494128,False,10
250197,75582960,False,0
250320,59786452,False,0
250366,85932973,False,0
25045,80136850,False,0
25057,76602490,False,0
250591,26829069,False,0
250592,26829069,False,0
250743,95883737,False,0
250820,96188406,False,1
250960,39964941,False,0
251030,15124520,False,0
251069,59801052,False,0
251496,64606807,False,0
251645,14479635,False,0
251827,73413447,False,0
252269,95175467,False,0
252368,59786452,False,0
252541,14264494,False,0
253105,65584272,False,0
253189,75626605,False,0
253209,90590288,False,0
253957,46688018,False,1
254013,25373077,False,0
254389,42681100,False,0
254485,39974245,False,0
254652,38447805,False,0
255052,80286710,False,0
25521,78586348,False,0
255581,93096500,False,0
25648,78586348,False,0
256538,47866175,False,0
256681,88536137,False,0
256791,51873666,False,1
257543,80835045,False,0
258004,43584002,False,10
258045,52626322,False,0
258096,85972539,False,0
258097,85972539,False,0
258487,15124520,False,0
258729,84631944,False,0
258757,15124520,False,0
258758,15124520,False,0
259182,73774510,False,0
259376,76602490,False,0
259948,45655960,False,3
259987,47503298,False,1
259988,47503298,False,1
259998,24382021,False,16
260010,52626322,False,0
260341,42681100,False,0
260651,73209564,False,49
260847,59383520,False,0
261072,50112589,False,1
261331,50112589,False,1
261548,81190104,False,0
261607,73537105,False,1
262080,51168679,False,0
26250,75999431,False,0
262598,44220745,False,0
262689,51168679,False,0
262710,44220745,False,0
263103,59051699,False,5
263180,83247711,False,0
263181,83247711,False,0
26393,55952847,False,3
26394,55952847,False,3
264084,51168679,False,0
264185,96188406,False,1
264362,89438537,True,0
264535,50963768,False,0
264605,88536137,False,0
264606,88536137,False,0
265097,67945149,False,2
265125,36200517,False,10
26518,36559244,False,0
265250,75567150,False,0
266110,91579570,False,1
266526,73319114,False,0
266880,33995773,False,1
267008,59167695,False,0
267009,59167695,False,0
267202,90909152,False,0
267224,52626322,False,0
267364,42681100,False,0
267543,52626322,False,0
269163,38447805,False,0
269216,39974245,False,0
269591,90909152,False,0
269594,30062330,False,1
269614,49527078,False,0
269823,86386454,False,1
269991,90909152,False,0
269994,30062330,False,1
270015,49527078,False,0
27019,50112589,False,1
27021,41753939,False,0
270224,86386454,False,1
270382,73537105,False,1
2705,75567150,False,0
270709,41597852,False,0
270764,95828432,False,0
27082,50112589,False,1
270821,60493345,False,0
27094,45106953,False,0
271022,60493345,False,0
271113,47644193,False,0
271120,51168679,False,0
271276,54004582,False,0
271376,70752864,False,1
271465,64085111,False,24
271493,54004582,False,0
271560,47644193,False,0
271561,47644193,False,0
271669,52626322,False,0
272304,52626322,False,0
272305,52626322,False,0
272453,59786452,False,0
272537,59167695,False,0
272538,59167695,False,0
273702,44343482,False,1
273738,95959826,False,0
273933,72206146,False,0
275427,60493345,False,0
275646,80908798,False,0
275839,38447805,False,0
275896,52626322,False,0
275897,52626322,False,0
276119,95004508,False,0
276683,51168679,False,0
276778,39704412,False,0
27689,52626322,False,0
277256,39704412,False,0
277257,39704412,False,0
277571,63450709,False,0
27784,39704412,False,0
277861,92048647,False,0
278020,93934595,False,1
278194,66478811,False,0
27826,89024985,False,2
278264,47866175,False,0
278281,41753170,False,0
278289,80116644,False,0
278344,59383520,False,0
278635,68548211,False,0
27875,52626322,False,0
278781,47644193,False,0
278890,52626322,False,0
279267,68233974,False,0
279693,45167103,False,1
279712,90590288,False,0
279839,30987788,False,1
27993,55179614,False,1
279949,68604593,False,0
280637,86403369,False,0
280638,86403369,False,0
281170,75567150,False,0
281291,61473891,False,0
281349,17724475,False,2
281430,44220745,False,0
281517,51168679,False,0
281528,93934595,False,1
28208,31268969,False,12
28217,36578950,False,0
282393,90480464,False,0
282424,52626322,False,0
282444,29982328,False,5
282806,41806912,False,0
283247,18386699,False,9
283249,39704412,False,0
283250,39704412,False,0
28370,36578950,False,0
283716,45427857,False,0
283846,67082558,False,0
284008,75626605,False,0
284080,52626322,False,0
284081,52626322,False,0
284137,50112589,False,1
284261,50112589,False,1
284643,96188406,False,1
284854,60880099,False,0
284866,94304084,False,0
284966,84522996,False,0
284977,63903754,False,2
285087,94304084,False,0
285293,50816064,False,0
285319,54905222,False,0
285499,51428472,False,0
285612,82157744,False,0
2857,43645336,False,4
285745,52626322,False,0
285746,52626322,False,0
285807,52626322,False,0
285808,52626322,False,0
2861,84852085,False,0
286695,71810729,False,3
286696,71810729,False,3
28680,82463896,False,0
287478,44220745,False,0
287658,23567851,False,0
287715,78057144,False,0
287900,40163668,False,0
287969,82403937,False,0
288150,82403937,False,0
288771,39704412,False,0
288779,67082558,False,0
288895,95890486,False,0
289128,93934595,False,1
289402,73415001,False,0
289527,47866175,False,0
289692,42681100,False,0
289702,93292118,False,0
289941,62939462,False,3
290147,52626322,False,0
290285,74738329,False,0
29043,70344616,False,0
29044,70344616,False,0
290755,74732556,False,0
291537,23567851,False,0
291588,57078709,False,0
29159,95140333,False,0
291791,51168679,False,0
291813,35895870,False,26
291847,87641713,False,0
292007,87641713,False,0
292577,81363710,False,0
292583,96684975,False,0
293348,38832773,True,0
29343,52626322,False,0
293450,51233056,False,0
293818,94304084,False,0
293930,74897953,False,0
294040,52626322,False,0
294163,79032137,False,0
294285,82528964,False,0
294375,52626322,False,0
294498,55952847,False,3
294500,55952847,False,3
294812,29408527,False,5
294910,56983125,False,1
295209,67082558,False,0
29551,54004582,False,0
295689,78586348,False,0
295845,57078709,False,0
295879,78586348,False,0
296020,52626322,False,0
296138,43584002,False,10
29663,55179614,False,1
296762,88417162,False,0
296837,52626322,False,0
296860,47689816,False,0
297059,52626322,False,0
297214,70903096,False,0
297259,52626322,False,0
297279,50112589,False,1
297365,50112589,False,1
297432,66478811,False,0
297520,41753170,False,0
297535,80116644,False,0
297592,59383520,False,0
298284,67082558,False,0
298296,51168679,False,0
298319,34647497,False,0
298539,60880099,True,0
298631,73378516,False,0
298632,73378516,False,0
298701,36200517,False,10
29893,80116644,False,0
299329,59801052,False,0
299461,30756433,False,1
299731,24891943,False,1
299740,70054553,False,2
299959,38832773,False,0
299986,73209564,False,49
300650,81700215,False,0
300659,50816064,False,0
300766,93587890,True,0
300797,96523618,False,1
30129,27120641,False,6
301311,38447805,False,0
301701,72426266,False,0
301780,80929223,False,0
302663,94304084,False,0
302762,69252304,False,18
302763,69252304,False,18
302842,94304084,False,0
302867,61178891,False,0
303238,30078602,False,0
303305,41753939,False,0
303405,84232126,False,0
303407,52626322,False,0
30352,47465027,False,2
303706,88659111,False,0
303760,38320700,False,0
303854,73209564,False,49
304049,46901622,False,0
304491,25373077,False,0
304492,25373077,False,0
304704,52626322,False,0
304891,52626322,False,0
305621,39704412,False,0
306062,51334892,False,0
306319,90590288,False,0
306444,84717266,False,0
30648,40293216,False,10
306493,44220745,False,0
306873,91130687,True,0
30750,52626322,False,0
307744,37127904,False,0
307817,74256624,False,0
308010,37127904,False,0
308086,95590986,False,0
308906,57032137,False,0
30895,52626322,False,0
30896,52626322,False,0
309410,72426266,False,0
30974,55952847,False,3
30975,55952847,False,3
309876,40293216,False,10
309941,38606903,False,129
309979,96304292,False,0
309983,42681100,False,0
310008,73549259,False,0
310197,70344616,False,0
310198,70344616,False,0
310344,61178891,False,0
310446,41806912,False,0
310568,52472067,False,0
310918,52626322,False,0
310940,51906748,False,0
310989,68604593,False,0
311189,90590288,False,0
311472,91911288,False,0
311650,52626322,False,0
311855,81017095,False,2
312095,80714046,False,0
312102,81017095,False,2
31235,88417162,False,0
312909,70752864,False,1
313188,91462487,False,0
313295,47465027,True,2
313386,52626322,False,0
313908,76602490,False,0
313954,93096500,False,0
313955,93096500,False,0
314142,40737779,False,0
314187,40737779,False,0
314330,70344616,False,0
314331,70344616,False,0
314435,81791748,False,0
314553,52626322,False,0
314568,81791748,False,0
314614,92964180,False,0
314631,52626322,False,0
314756,4045820,False,9
314884,76853073,False,1
314885,76853073,False,1
315098,26829069,False,0
315099,26829069,False,0
315105,47778684,False,0
315285,47866175,False,0
31530,88134043,False,0
315375,92383730,False,8
315592,96188406,False,1
315673,52626322,False,0
315738,52626322,False,0
31607,86386454,False,1
316149,39310916,False,0
316174,95711183,False,0
3165,39704412,False,0
316500,70752864,False,1
316526,78586348,False,0
3166,39704412,False,0
316772,40994223,False,0
316852,47778684,False,0
317499,76602490,False,0
317713,66478811,False,0
317784,41753170,False,0
317791,80116644,False,0
317848,59383520,False,0
318238,93096500,False,0
318243,90909152,False,0
318289,84634570,False,0
31840,55952847,False,3
318917,48333581,False,2
319979,54361124,False,1
320001,87641713,False,0
320023,67082558,False,0
320172,57162320,False,0
320241,57162320,False,0
320242,39974245,False,0
320300,38606903,False,129
320910,53225521,False,0
320912,95140333,False,0
321030,20816340,False,0
321208,52626322,False,0
321209,52626322,False,0
321210,52626322,False,0
321211,52626322,False,0
321225,35051748,True,1
321520,52626322,False,0
321691,60983483,False,0
321948,62939462,False,3
321981,62939462,False,3
322050,94522055,False,0
322326,79182271,False,0
322619,67945149,False,2
322632,88134043,False,0
322699,94522055,False,0
322751,67824983,False,38
323572,41806912,False,0
323788,55179614,False,1
323864,41806912,False,0
323880,52626322,False,0
324001,52626322,False,0
324002,52626322,False,0
324067,91130687,False,0
324368,52626322,False,0
324830,94901929,False,0
325121,63111232,False,0
325122,63111232,False,0
325247,91499355,False,0
325570,86609558,False,0
325703,93096500,False,0
325704,93096500,False,0
326099,75626605,False,0
326234,34647497,False,0
326382,76602490,False,0
326572,76602490,False,0
327548,80881129,False,0
327992,39964941,False,0
327993,39964941,False,0
328140,47644193,False,0
328198,33319309,False,0
328282,47644193,False,0
328420,74792506,False,2
32852,31927714,False,0
328778,52416266,False,1
328806,52472067,False,0
328983,83063843,False,0
329051,40293216,False,10
329121,75567150,False,0
329635,55179614,False,1
32991,95004508,False,0
330021,92964180,False,0
330694,36365820,False,5
331107,91499355,False,0
331352,80322683,False,0
331396,6440438,False,1
331452,87239313,False,0
331502,52626322,False,0
331521,84108482,False,0
331522,84108482,False,0
331523,84108482,False,0
331524,84108482,False,0
331525,84108482,False,0
331526,84108482,False,0
331527,84108482,False,0
331528,84108482,False,0
3318,39704412,False,0
331807,60493345,False,0
3319,39704412,False,0
331921,93096500,False,0
331922,93096500,False,0
332131,22551349,False,14
332568,37127904,False,0
332579,24748843,False,0
33299,74897953,False,0
333418,65095968,False,0
333430,91579570,False,1
333465,65095968,False,0
333684,74897953,False,0
333748,52626322,False,0
333749,52626322,False,0
33403,74897953,False,0
334422,90063215,False,0
334750,55179614,False,1
334865,23398634,False,3
335124,88397625,False,1
335621,75626605,False,0
335951,71140167,False,0
336103,41806912,False,0
336202,41806912,False,0
336250,90590288,False,0
336327,88397625,False,1
336654,59383520,False,0
336673,88536137,False,0
336686,93096500,False,0
336750,17724475,False,2
336968,51168679,False,0
336998,60059783,False,0
337009,76602490,False,0
337222,59167695,False,0
337223,59167695,False,0
337286,10130022,False,0
33731,94983040,False,0
337418,39764686,False,6
33838,94983040,False,0
338455,20816340,False,0
33847,93934595,False,1
338822,75626605,False,0
339232,62939462,False,3
339285,39310916,False,0
339289,47778684,False,0
339308,62939462,False,3
33962,34647497,False,0
339692,80882387,False,0
339745,43584002,False,10
340040,95175467,False,0
340042,96592997,False,1
340202,55179614,False,1
340446,34647497,False,0
340466,94304084,False,0
340929,93934595,False,1
341000,39974245,False,0
341027,10207280,False,7
341108,76602490,False,0
341109,76602490,False,0
341236,55179614,False,1
341366,93427200,False,0
341367,93427200,False,0
341511,75567150,False,0
342088,73995338,False,2
342136,73995338,False,2
342161,36559244,False,0
343297,41597852,False,0
343599,68741949,False,3
343744,15124520,False,0
343822,15124520,False,0
34403,73209564,False,49
